instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P0:status,P0:successful_repeats,P0:result,B3:status,B3:successful_repeats,B3:result,result_match,P0:matches_reference,B3:matches_reference,P0:wall_vs_Concorde_symmetric_change,B3:wall_vs_Concorde_symmetric_change,P0:wall_seconds,B3:wall_seconds,symmetric_change:wall_seconds,P0:branches,B3:branches,symmetric_change:branches
ulysses16.tsp,ok,0.04721811227500439,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-2.1716777654400152,-1.5424491708867762,0.014887424185872078,0.018571900203824043,0.2474891540639026,1.0,1.0,0.0
wi29.tsp,ok,0.045293282717466354,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-3.3883222764963,-2.3408525707298473,0.010321320965886116,0.013557402417063713,0.31353365154261237,1.0,1.0,0.0
bier127.tsp,ok,0.20502866618335247,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
brg180.tsp,ok,0.20931491255760193,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
ch130.tsp,ok,0.21387781016528606,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
ch150.tsp,ok,0.3485230952501297,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
d198.tsp,ok,1.0058379471302032,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,
gr120.tsp,ok,0.15817620046436787,6942.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
gr137.tsp,ok,0.3418461326509714,69853.0,1.0,ok,1,69853.0,timeout,0,,,True,,933.1743057931262,,319.34387365728617,,,23991715.0,,
gr96.tsp,ok,0.22688710503280163,55209.0,1.0,ok,1,55209.0,timeout,0,,,True,,33.79782849041467,,7.895178567618132,,,2490722.0,,
kroA100.tsp,ok,0.11194410920143127,21282.0,1.0,ok,1,21282.0,timeout,0,,,True,,7111.758991866426,,796.2314693089575,,,192614325.0,,
kroA150.tsp,ok,0.4832456335425377,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
kroB100.tsp,ok,0.18441025167703629,22141.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
kroB150.tsp,ok,0.4672635402530432,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
kroE100.tsp,ok,0.2567499540746212,22068.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
pr107.tsp,ok,0.16206598654389381,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
pr136.tsp,ok,0.5381354987621307,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
pr144.tsp,ok,0.2744617722928524,58537.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
pr152.tsp,ok,0.8584825918078423,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
pr76.tsp,ok,0.21573120914399624,108159.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
qa194.tsp,ok,0.4701696112751961,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
rat195.tsp,ok,2.8730149008333683,2323.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,
si175.tsp,ok,1.8025635667145252,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,
u159.tsp,ok,0.1227664165198803,42080.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
xqf131.tsp,ok,0.3606609869748354,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,
