run_id,strategy,label,instance,source,status,observed_repeats,expected_repeats,successful_repeats,timeouts,errors,result,result_consistent,wall_seconds,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_total,search_node_potential_iterations,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_zero_violation
P32-49f44a8c66c2,P32,P32,hk48.tsp,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,1,1,1,0,0,11461.0,True,0.03686647303402424,18.0,7.0,11.0,1.0,100.0,13.0,13.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,kroA100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,1,1,1,0,0,21282.0,True,105.61777054145932,406666.0,74929.0,331874.0,0.0,320.0,384981.0,323504.0,61477.0,1648233.0,0.0,0.0,61476.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P32-49f44a8c66c2,P32,P32,kroA150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,1,1,1,0,0,26524.0,True,183.42823673598468,89949.0,28403.0,61819.0,0.0,400.0,86002.0,85993.0,9.0,1426112.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P32-49f44a8c66c2,P32,P32,kroB100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,1,1,1,0,0,22141.0,True,26.3919495921582,29185.0,9814.0,19473.0,0.0,372.0,27449.0,27443.0,6.0,459387.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,kroB150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
P32-49f44a8c66c2,P32,P32,kroC100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,1,1,1,0,0,20749.0,True,17.192988101392984,22282.0,6636.0,15700.0,0.0,301.0,20676.0,20664.0,12.0,306097.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,kroD100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,1,1,1,0,0,21294.0,True,15.256532818078995,16514.0,5333.0,11243.0,0.0,378.0,15624.0,15331.0,293.0,248604.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P32-49f44a8c66c2,P32,P32,kroE100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,1,1,1,0,0,22068.0,True,97.51451370306313,603657.0,109411.0,494438.0,1328.0,729.0,556471.0,465965.0,90506.0,2157607.0,0.0,0.0,90506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,lin105.tsp,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,1,1,1,0,0,14379.0,True,0.24557560123503208,81.0,26.0,55.0,0.0,333.0,51.0,51.0,0.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,pr107.tsp,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
