repeat,configuration,instance,upper_bound,lower_bound,wall_seconds,heuristic_seconds
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.018717915983870625,0.018717915983870625
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.06406049896031618,0.028758082983870625
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.024492750060744584,0.024492750060744584
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.08374504209496081,0.037054541060744586
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.1917369170114398,0.1917369170114398
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.4609902090160176,0.2655295010114398
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.015604415908455849,0.015604415908455849
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.03464445797726512,0.01821104090845585
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.006225958000868559,0.006225958000868559
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.011990790953859687,0.006685166000868559
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.03601575002539903,0.03601575002539903
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.253892624983564,0.09886345802539903
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.0031655830098316073,0.0031655830098316073
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.0055862501030787826,0.0032031660098316072
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.003393875085748732,0.003393875085748732
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.006689500063657761,0.003543792085748732
2,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.12054491695016623,0.12054491695016623
2,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.3033755829092115,0.14555545895016622
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10648.0,10599.68823369806,0.010422584,0.004113084
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.002514042,0.00151525
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.002703708,0.001615042
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.005150834,0.002575833
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,120414.0,117430.97806154632,0.161508834,0.039765292
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.017005416,0.006552333
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1960.0,1949.2773311365436,0.214571916,0.035249125
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.000567167,0.000478292
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6235.0,6074.859641716426,0.218461083,0.045426583
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6636.0,6488.697696628935,0.322167,0.05667425
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15989.0,14536.148992869335,0.757550459,0.17282575
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.00682425,0.002585584
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6656.0,6655.999999980996,0.00241075,0.001493416
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,646.0,627.3444474025675,0.097983791,0.017517209
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,427.0,422.49983691886655,0.01622975,0.002123542
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,548.0,536.9999543717072,0.034152084,0.005482792
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.001556959,0.001117959
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,7108.0,6911.243700900038,0.172134416,0.043105083
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,70620.0,69118.35224426475,0.242345041,0.059739041
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.001285416,0.001014125
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.000783417,0.000583042
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.001520209,0.0009715
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5093.0,4958.999443382592,0.010760125,0.003904166
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55595.0,54569.49352066382,0.0565375,0.013861916
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11470.0,11443.03742578926,0.0076195,0.002542
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21689.0,20936.495650387562,0.082215292,0.019428208
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26816.0,26296.059282328926,0.353965792,0.078983916
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22344.0,21833.996439724335,0.080815583,0.017819292
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26482.0,25732.496018037127,0.292655083,0.101081459
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20965.0,20472.49694980305,0.068856,0.018069416
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21811.0,21141.49753159475,0.077050084,0.017833625
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22597.0,21798.395755460664,0.108105292,0.0171955
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14523.0,14370.499389782033,0.076320083,0.022597375
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.120845417,0.016472125
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59159.0,58067.492748859826,0.108317667,0.024956416
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,100656.0,95327.53319041648,0.254967875,0.048105541
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.135082125,0.027679667
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,74442.0,68056.8919239027,0.335469333,0.063599792
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,109067.0,105119.98570260686,0.03283525,0.008511958
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9695.0,9265.247785856105,0.676298458,0.226534083
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2356.0,2293.7609553055195,0.585345709,0.115251
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1224.0,1205.9998415063767,0.070940084,0.010701125
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,8069.0,7899.187479828668,0.104148459,0.021848042
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21455.0,21367.295814485078,0.275745583,0.08444025
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,685.0,670.9999299990969,0.026977291,0.005619959
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1274.0,1271.9897885923313,0.00434275,0.001537542
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,43135.0,41924.99104797116,0.274767417,0.06502725
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.001522791,0.00125625
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.001998458,0.001260875
3,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,582.0,555.9483407419543,0.193019333,0.032641166
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10648.0,10599.68823369806,0.013782083,0.007554084
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.003742459,0.002702458
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.004578291,0.003508083
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.008927209,0.006337542
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,120414.0,117430.97806154632,0.17662325,0.053968084
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.021109167,0.010232333
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1960.0,1949.2773311365436,0.207447209,0.036487084
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.001515,0.001423334
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6235.0,6074.859641716426,0.226145416,0.055808916
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6636.0,6488.697696628935,0.351303083,0.072037167
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15929.0,14536.148992869335,0.74116225,0.185115666
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.010212875,0.005976292
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6656.0,6655.999999980996,0.004679667,0.0037647920000000003
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,646.0,627.3444474025675,0.106303083,0.02650725
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,427.0,422.49983691886655,0.016843083,0.003709125
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,548.0,536.9999543717072,0.036877791,0.008478167
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.00352475,0.003093167
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,7035.0,6911.243700900038,0.180893584,0.055219666
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,70620.0,69118.35224426475,0.276390375,0.073044375
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.002745875,0.0024360830000000003
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.001959667,0.001735583
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.003188375,0.002585708
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5093.0,4958.999443382592,0.013465833,0.006426083
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55312.0,54569.49352066382,0.069564792,0.026658833
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11470.0,11443.03742578926,0.010105917,0.004744458
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21689.0,20936.495650387562,0.091945417,0.030536583
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26786.0,26296.059282328926,0.367972875,0.096808916
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22328.0,21833.996439724335,0.087980083,0.028795168000000003
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26359.0,25732.496018037127,0.299214666,0.10828937599999999
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20965.0,20472.49694980305,0.077541417,0.026384499999999998
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21811.0,21141.49753159475,0.086130292,0.027001708
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22597.0,21798.395755460664,0.122805084,0.028119874
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14523.0,14370.499389782033,0.084520125,0.030212
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.123881333,0.020846958
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59159.0,58067.492748859826,0.117667042,0.032734042
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,100530.0,95327.53319041648,0.270563458,0.064537833
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.146040041,0.039723333
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,74442.0,68056.8919239027,0.3433535,0.071443374
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,109067.0,105119.98570260686,0.042652667,0.017174125
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9682.0,9265.247785856105,0.7099885,0.255220334
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2354.0,2293.7609553055195,0.593527041,0.125066042
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1224.0,1205.9998415063767,0.081535333,0.021317207999999997
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,8069.0,7899.187479828668,0.118792583,0.032939458000000005
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21451.0,21367.295814485078,0.289666125,0.098894833
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,685.0,670.9999299990969,0.032640459,0.011137625
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9897885923313,0.006176167,0.003236334
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42738.0,41924.99104797116,0.295868083,0.073662291
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.002734542,0.002399334
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.003610792,0.0028805000000000002
3,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,580.0,555.9483407419543,0.200975709,0.039781666
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10599.725433047108,0.007917209062725306,0.007917209062725306
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10599.725433047108,0.017601167084649205,0.008750792062725306
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.004894957994110882,0.004894957994110882
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.00841604103334248,0.005059582994110882
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.004382541053928435,0.004382541053928435
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.007793499040417373,0.004525832053928435
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.004890667041763663,0.004890667041763663
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.010573583072982728,0.0058019590417636635
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117426.26026219816,0.034426082973368466,0.034426082973368466
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117426.26026219816,0.15194466605316848,0.06403070797336846
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.009811083087697625,0.009811083087697625
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.024091916042380035,0.011214875087697626
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.6783331475706,0.06626537500414997,0.06626537500414997
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.6783331475706,0.25940712494775653,0.08576991700414997
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.0030343750258907676,0.0030343750258907676
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.005401749978773296,0.0030644590258907677
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.45119536792,0.03462608403060585,0.03462608403060585
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.45119536792,0.17726183403283358,0.07167850003060586
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.591891255397,0.08610475005116314,0.08610475005116314
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.591891255397,0.2740878750337288,0.13146566705116314
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14528.554124756021,0.38701783400028944,0.38701783400028944
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14528.554124756021,1.0932459169998765,0.5382148760002894
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.00765187491197139,0.00765187491197139
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.014868082944303751,0.00814766691197139
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6656.0,6655.999999980996,0.0037165830144658685,0.0037165830144658685
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6656.0,6655.999999980996,0.00735279091168195,0.003999208014465868
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,629.0,627.3195944421121,0.017289084033109248,0.017289084033109248
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,629.0,627.3195944421121,0.07663654303178191,0.029065209033109246
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.2505560702479,0.015317791956476867,0.015317791956476867
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.2505560702479,0.0253864589612931,0.016152000956476866
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.9875166419341,0.014641709043644369,0.014641709043644369
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.9875166419341,0.04006212600506842,0.017749375043644367
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.004248208017088473,0.004248208017088473
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.007098415982909501,0.004339458017088473
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.710527208954,0.028198249987326562,0.028198249987326562
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.710527208954,0.12636720796581358,0.05904412498732656
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69097.74003207072,0.04035820905119181,0.04035820905119181
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69097.74003207072,0.2658580840798095,0.0889628340511918
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.003427040996029973,0.003427040996029973
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.006126874010078609,0.003465206996029973
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.0028321660356596112,0.0028321660356596112
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.005171707132831216,0.0028911660356596112
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.003816207987256348,0.003816207987256348
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.0065165829146280885,0.0039063749872563485
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.999427164474,0.009618834010325372,0.009618834010325372
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.999427164474,0.019426418002694845,0.010419751010325372
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.49609450474,0.03688833292108029,0.03688833292108029
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.49609450474,0.09218162496108562,0.04688116692108029
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11443.021071262574,0.007166167022660375,0.007166167022660375
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11443.021071262574,0.015165042015723884,0.007789126022660375
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.49781705081,0.02099525008816272,0.02099525008816272
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.49781705081,0.09126025007572025,0.03548166608816272
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26285.152450087473,0.08899295795708895,0.08899295795708895
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26285.152450087473,0.3065284580225125,0.14994695795708896
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21833.99841917367,0.06406370899640024,0.06406370899640024
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21833.99841917367,0.14326362602878362,0.07791945899640024
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26132.0,25732.497883807155,0.06706974992994219,0.06706974992994219
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26132.0,25732.497883807155,0.35224045789800584,0.1433047079299422
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.497896606226,0.02283837494906038,0.02283837494906038
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.497896606226,0.08739845897071064,0.03334683394906038
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21140.274545359513,0.028405999997630715,0.028405999997630715
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21140.274545359513,0.08570533304009587,0.041506082997630714
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.498387677322,0.08396616694517434,0.08396616694517434
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.498387677322,0.16725558403413743,0.09617512494517434
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.480302743725,0.01672458299435675,0.01672458299435675
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.480302743725,0.07719462504610419,0.03527349899435675
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.019564124988391995,0.019564124988391995
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.1632017499068752,0.032377707988392
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58067.49418234725,0.049491000012494624,0.049491000012494624
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58067.49418234725,0.1609913749853149,0.06706433301249462
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95091.53227973035,0.11526070802938193,0.11526070802938193
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95091.53227973035,0.3680063739884645,0.15923404102938193
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.08460237504914403,0.08460237504914403
