rank,kind,function,file,calls,self_ir,self_pct_total,self_est_sec,inclusive_ir,inclusive_pct_total,inclusive_est_sec
16,solver,"tsp::BranchBoundSolver::search(tsp::BranchBoundSolver::PartialSol&, std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >&, int)",solver/tsp_bb_26_07_08/tsp_bb,0,39549685,0.470000,0.005903724,69660210092,831.700000,10.447079491
17,runtime,"std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&)",solver/tsp_bb_26_07_08/tsp_bb,0,38869548,0.460000,0.005778113,87754126,1.050000,0.013189171
18,runtime,./malloc/./malloc/malloc.c:_int_free_maybe_consolidate,lib/x86_64-linux-gnu/libc.so.6,0,29950220,0.360000,0.004522001,0,0.000000,0.000000000
19,solver,"std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >::reserve(unsigned long)",solver/tsp_bb_26_07_08/tsp_bb,0,29193120,0.350000,0.004396390,140360980,1.680000,0.021102673
20,solver,tsp::BranchBoundSolver::isTour(tsp::BranchBoundSolver::OneTree const&) const,solver/tsp_bb_26_07_08/tsp_bb,0,23332114,0.280000,0.003517112,0,0.000000,0.000000000
21,runtime,./malloc/./malloc/arena.c:free,???,0,22029006,0.260000,0.003265890,0,0.000000,0.000000000
22,runtime,./string/../sysdeps/x86_64/multiarch/memset-vec-unaligned-erms.S:__memset_avx2_unaligned_erms,lib/x86_64-linux-gnu/libc.so.6,0,19650097,0.230000,0.002889056,0,0.000000,0.000000000
23,solver,"tsp::BranchBoundSolver::search(tsp::BranchBoundSolver::PartialSol&, std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >&, int)::{lambda(tsp::BranchBoundSolver::search(tsp::BranchBoundSolver::PartialSol&, std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >&, int)::LevelChanges const&)#1}::operator()(tsp::BranchBoundSolver::search(tsp::BranchBoundSolver::PartialSol&, std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >&, int)::LevelChanges const&) const",solver/tsp_bb_26_07_08/tsp_bb,0,18315552,0.220000,0.002763445,0,0.000000,0.000000000
24,runtime,operator delete(void*),lib/x86_64-linux-gnu/libstdc++.so.6.0.33,0,14686002,0.180000,0.002261001,792192030,9.460000,0.118828150
25,runtime,"operator delete(void*, unsigned long)",lib/x86_64-linux-gnu/libstdc++.so.6.0.33,0,14685884,0.180000,0.002261001,821558992,9.810000,0.123224540
26,solver,"std::_Function_handler<void (int), tsp::BranchBoundSolver::search(tsp::BranchBoundSolver::PartialSol&, std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >&, int)::{lambda(int)#2}>::_M_invoke(std::_Any_data const&, int&&)",solver/tsp_bb_26_07_08/tsp_bb,0,0,0.000000,0.000000000,156030236814,1862.800000,23.398845349
27,solver,(below main),solver/tsp_bb_26_07_08/tsp_bb,0,0,0.000000,0.000000000,8373918251,99.980000,1.255860295
28,solver,./csu/../csu/libc-start.c:__libc_start_main@@GLIBC_2.34,lib/x86_64-linux-gnu/libc.so.6,0,0,0.000000,0.000000000,8373918239,99.980000,1.255860295
29,solver,./csu/../sysdeps/nptl/libc_start_call_main.h:(below main),lib/x86_64-linux-gnu/libc.so.6,0,0,0.000000,0.000000000,8373918065,99.980000,1.255860295
30,solver,main,solver/tsp_bb_26_07_08/tsp_bb,0,0,0.000000,0.000000000,8373907676,99.980000,1.255860295
31,solver,"(anonymous namespace)::solveInput(std::istream&, (anonymous namespace)::CliOptions const&)",solver/tsp_bb_26_07_08/tsp_bb,0,0,0.000000,0.000000000,8373852340,99.980000,1.255860295
32,solver,tsp::BranchBoundSolver::solve(),solver/tsp_bb_26_07_08/tsp_bb,0,0,0.000000,0.000000000,8373197980,99.970000,1.255734684
