repeat,configuration,instance,upper_bound,lower_bound,wall_seconds,heuristic_seconds,root_ascent_seconds,root_potential_iterations
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.001111,0.001111,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.001472083,0.001150375,0.0002515,134.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996325,0.001235791,0.001149,2.75e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996325,0.001239375,0.001150375,1e-05,1.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.0031637080246582627,0.0031637080246582627,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.001707,0.001707,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.0026402500000000002,0.001858083,0.000689,71.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.999999952015,0.001981292,0.001860209,3.209e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.999999952015,0.001987042,0.001857875,1.8375e-05,1.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.12419708399102092,0.12419708399102092,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.115915,0.115915,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.305877875,0.142995417,0.162125917,570.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.5599999875327,0.141657875,0.140804125,1.4167e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.5599999875327,0.148171292,0.141705875,0.005758458,16.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10648.0,10599.68823369806,0.011269083,0.004536292,0.006465917,214.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.00301425,0.00166225,0.001059542,137.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.003337666,0.001922875,0.001106167,125.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.005475625,0.002719791,0.0025015,57.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,120414.0,117430.97806154632,0.165710209,0.041155708,0.123816459,422.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.018394583,0.006697125,0.010754333,220.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1960.0,1949.2773311365436,0.200421208,0.025753958,0.170949167,334.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.000812209,0.000504875,5.0625e-05,28.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6235.0,6074.859641716426,0.221852583,0.046914667,0.174049917,578.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6636.0,6488.697696628935,0.334999583,0.062599375,0.271250041,600.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15989.0,14536.148992869335,0.77183975,0.180489208,0.589069375,694.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.007617583,0.002666208,0.004546375,225.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6656.0,6655.999999980996,0.002761333,0.0015875,0.000886209,43.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,646.0,627.3444474025675,0.103078125,0.0200485,0.08246675,540.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,427.0,422.49983691886655,0.017270542,0.00215925,0.014366958,521.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,548.0,536.9999543717072,0.038435209,0.007533458,0.030442125,423.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.001727375,0.001142084,0.00035225,52.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,7108.0,6911.243700900038,0.1799335,0.04767975,0.130756375,516.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,70620.0,69118.35224426475,0.254559583,0.062193833,0.190821708,592.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.002045875,0.001099791,0.000249584,121.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.001013209,0.000644208,0.000143833,29.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.001805042,0.001009583,0.000503792,122.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5093.0,4958.999443382592,0.01165175,0.004117958,0.007160209,318.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55595.0,54569.49352066382,0.061036667,0.015784917,0.044634584,370.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11470.0,11443.03742578926,0.007963167,0.002597125,0.004516791,162.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21689.0,20936.495650387562,0.088857625,0.021565209,0.066723,391.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26816.0,26296.059282328926,0.388193375,0.099954333,0.286745083,602.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22344.0,21833.996439724335,0.088614167,0.021734583,0.0658525,400.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26482.0,25732.496018037127,0.303310667,0.102425208,0.199347959,429.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20965.0,20472.49694980305,0.076439125,0.01953325,0.055826,354.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21811.0,21141.49753159475,0.082256125,0.019992167,0.061647416,388.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22597.0,21798.395755460664,0.1181535,0.01923525,0.098318459,591.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14523.0,14370.499389782033,0.089333167,0.030014292,0.058830542,345.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.129442583,0.017710833,0.1091785,524.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59159.0,58067.492748859826,0.12658525,0.026254833,0.099527625,370.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,100656.0,95327.53319041648,0.2665505,0.05001175,0.215744334,592.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.143644917,0.032499166,0.110273625,288.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,74442.0,68056.8919239027,0.344059958,0.057821791,0.285408209,621.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,109067.0,105119.98570260686,0.034375458,0.009605458,0.024547417,342.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9695.0,9265.247785856105,0.722302375,0.245401833,0.475287,617.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2356.0,2293.7609553055195,0.609058125,0.120081792,0.487550791,645.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1224.0,1205.9998415063767,0.0772555,0.013362417,0.06350425,495.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,8069.0,7899.187479828668,0.109003291,0.022373667,0.086220375,523.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21455.0,21367.295814485078,0.2861695,0.089131,0.194590333,329.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,685.0,670.9999299990969,0.029506417,0.00592275,0.023368875,385.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1274.0,1271.9897885923313,0.004789,0.001735042,0.002811333,153.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,43135.0,41924.99104797116,0.2902085,0.069860583,0.219415292,484.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.001510167,0.001232208,0.0002365,134.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.002363125,0.001381833,0.00092325,71.0
2,single-knn8,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,582.0,555.9483407419543,0.203038083,0.033487875,0.168916875,577.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10648.0,10599.68823369806,0.014808583,0.007697667,0.006980625,214.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.004221583,0.0030802909999999998,0.001049042,137.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.004995542,0.0038082919999999996,0.00104425,125.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.009350292,0.0066604590000000005,0.002556208,57.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,120414.0,117430.97806154632,0.187674917,0.057149417,0.129874625,422.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.022114959,0.010901542,0.010878125,220.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1960.0,1949.2773311365436,0.217918709,0.039981457,0.174613833,334.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.001520333,0.0014318339999999999,5e-05,28.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6235.0,6074.859641716426,0.236947167,0.060002375,0.176258042,578.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6636.0,6488.697696628935,0.355650917,0.07592433300000001,0.278795417,600.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15929.0,14536.148992869335,0.796235625,0.215410084,0.579225708,694.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.011654042,0.006248040999999999,0.004562708,225.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6656.0,6655.999999980996,0.005084416,0.003986541,0.00085475,43.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,646.0,627.3444474025675,0.10626375,0.026197167,0.079521709,540.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,427.0,422.49983691886655,0.019049458,0.004112375,0.014201166,521.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,548.0,536.9999543717072,0.038733666,0.009700333,0.028567167,423.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.003965959,0.003368709,0.000378125,52.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,7035.0,6911.243700900038,0.201424667,0.0586865,0.141177708,516.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,70620.0,69118.35224426475,0.270230083,0.081666876,0.186817125,592.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.004263833,0.003623833,0.000373708,121.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.001928167,0.001588541,0.000135917,29.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.003151917,0.002404125,0.0004795,122.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5093.0,4958.999443382592,0.015125458,0.007367750000000001,0.007378333,318.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55312.0,54569.49352066382,0.07194725,0.027284292,0.044010042,370.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11470.0,11443.03742578926,0.010463834,0.005012958,0.004535709,162.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21689.0,20936.495650387562,0.099227667,0.03309775,0.065585458,391.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26786.0,26296.059282328926,0.381636417,0.101953375,0.278648833,602.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22328.0,21833.996439724335,0.09805225,0.031370666,0.065673875,400.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26359.0,25732.496018037127,0.317133167,0.120361709,0.195235292,429.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20965.0,20472.49694980305,0.084154583,0.030182416,0.053471291,354.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21811.0,21141.49753159475,0.091610959,0.030713959,0.060430875,388.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22597.0,21798.395755460664,0.125345708,0.027235292,0.097468916,591.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14523.0,14370.499389782033,0.09085,0.031943083,0.0584205,345.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.132173208,0.023302292,0.107818916,524.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59159.0,58067.492748859826,0.125637791,0.035115707999999995,0.089282917,370.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,100530.0,95327.53319041648,0.284955708,0.07051850100000001,0.213717875,592.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.1558955,0.044530749,0.110596625,288.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,74442.0,68056.8919239027,0.359689917,0.079690167,0.279181792,621.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,109067.0,105119.98570260686,0.047750292,0.020708126,0.026758917,342.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9682.0,9265.247785856105,0.781858583,0.30801220799999995,0.47240775,617.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2354.0,2293.7609553055195,0.63675325,0.135922166,0.499422625,645.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1224.0,1205.9998415063767,0.0852515,0.018931667,0.065865417,495.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,8069.0,7899.187479828668,0.127740208,0.038653167,0.088628125,523.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21451.0,21367.295814485078,0.333383542,0.10702412600000001,0.223315375,329.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,685.0,670.9999299990969,0.036937333,0.013300000999999999,0.023384958,385.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9897885923313,0.00670125,0.003667542,0.002788833,153.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42738.0,41924.99104797116,0.310392667,0.07922083299999999,0.230153917,484.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.002936541,0.002639041,0.000252291,134.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.003913708,0.0031131659999999997,0.000736041,71.0
2,root-alpha8,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,580.0,555.9483407419543,0.213383584,0.041679416999999996,0.171061458,577.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10599.725433047108,0.00801458302885294,0.00801458302885294,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10599.725433047108,0.005678,0.005678,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10599.725433047108,0.013095708000000001,0.0066029999999999995,0.006331584,214.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10602.139999958954,0.006740625,0.006554792,5.333e-06,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,10628.0,10602.139999958954,0.007368125,0.00656025,0.000628167,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.005056042107753456,0.005056042107753456,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.003407,0.003407,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9853691203934,0.004722208,0.003581333,0.000966084,137.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9799999981672,0.003735792,0.003579375,9.59e-07,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1610.0,1607.9799999981672,0.003913834,0.003578417,0.000184375,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.004666291992180049,0.004666291992180049,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.003164,0.003164,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.3953357260446,0.004505458,0.00331825,0.001008667,125.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.2999999969581,0.003523417,0.003330958,8.33e-07,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2020.0,2013.2999999969581,0.003716459,0.003329042,0.000195917,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.0048589169746264815,0.0048589169746264815,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.003502,0.003502,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.9999999735055,0.007168583,0.004467583,0.002536792,57.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.999999973971,0.004672417,0.00446725,4.125e-06,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7542.0,7541.999999973971,0.004704458,0.004456417,5.8292e-05,1.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117426.26026219816,0.03510420804377645,0.03510420804377645,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117426.26026219816,0.03397,0.03397,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117426.26026219816,0.1531035,0.0638635,0.08856,262.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117430.62999807068,0.067066583,0.0661935,1.3708e-05,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,118282.0,117430.62999807068,0.073326458,0.06695775000000001,0.005583125,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.010867667035199702,0.010867667035199702,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.008611,0.008611,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25316.887550529744,0.021167084000000003,0.01009525,0.010698625,220.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25354.239999786165,0.010472333,0.010081333000000001,2.292e-06,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25395.0,25354.239999786165,0.011464750000000001,0.010088375,0.001007625,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.6783331475706,0.06538204103708267,0.06538204103708267,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.6783331475706,0.065439,0.065439,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.6783331475706,0.26480975,0.086133667,0.175289792,334.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.3499976926923,0.088327458,0.08549441699999999,1.9833e-05,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1950.0,1949.3499976926923,0.097284125,0.086243083,0.008083167,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.002902959007769823,0.002902959007769823,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.001017,0.001017,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998799,0.001181333,0.001049583,6.225e-05,28.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998899,0.0011472079999999998,0.0010492499999999998,4.208e-06,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3323.0,3322.999999998899,0.001136542,0.0010492499999999998,8.25e-06,1.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.45119536792,0.04408824990969151,0.04408824990969151,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.45119536792,0.041998,0.041998,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.45119536792,0.18282900000000002,0.07537825000000001,0.106684167,294.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.619999904337,0.078037542,0.0770845,1.3791e-05,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6110.0,6074.619999904337,0.08298066700000001,0.07533954100000001,0.006811916,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.591891255397,0.07763012498617172,0.07763012498617172,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.591891255397,0.074805,0.074805,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.591891255397,0.26520625,0.118397625,0.145782667,300.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.5499998695095,0.125593041,0.124379959,1.6416e-05,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6528.0,6486.5499998695095,0.127657667,0.117900375,0.008593834,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14528.554124756021,0.23114808299578726,0.23114808299578726,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14528.554124756021,0.227248,0.227248,0.0,0.0
2,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14528.554124756021,0.992472042,0.38441475,0.606427125,694.0
2,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14572.879998886685,0.38335666700000004,0.381239125,3.6e-05,0.0
2,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,15780.0,14572.879998886685,0.3896955,0.373549917,0.014480834,16.0
2,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.008564459043554962,0.008564459043554962,0.0,0.0
2,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,699.0,696.9533830654316,0.006444,0.006444,0.0,0.0
