run_id,strategy,label,instance,source,status,observed_repeats,expected_repeats,successful_repeats,timeouts,errors,result,result_consistent,wall_seconds,root_lower_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,initial_tour_seconds,root_ascent_seconds,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,potential_update_seconds,potential_update_rebuild_seconds,replacement_seconds,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_total,search_node_potential_iterations,adaptive_clk_improvements,adaptive_clk_triggers,branch_ascent_strong_probes,branch_ascent_strong_seconds,branch_lift_first_reorders,branch_zero_gain_splits,initial_clk_starts,initial_upper_bound,potential_update_gap_change_shallow_bypasses,root_candidate_compaction_calls,root_candidate_compaction_seconds,root_candidate_edges_after,root_candidate_edges_before,root_external_potential_replacements,root_external_potential_warm_starts,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_zero_violation,sibling_warm_accepted,sibling_warm_probes,sibling_warm_rejected
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,d198.tsp,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1,1,0,1,0,,True,1800.0,14572.88,15780.0,14572.88,0.0764968314321927,981975.0,280000.0,0.474032768,0.069867864,,,,,,1.0,19305.0,1075.0,198.0,0.0,18428.0,0.001704518,1539.525117,181.6965029,12.09690808,,,,,,,,,,,,0.0,15780.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,dantzig42.tsp,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,1,1,1,0,0,699.0,True,0.0886110495775938,696.959999997658,699.0,699.0,0.0,9.0,2.0,0.004388253,0.005829548,1.0,0.0,0.022244543,7.0,3.0,1.0,819.0,796.0,42.0,27.0,35.0,0.000325259,0.0003527320000000001,4.0446e-05,5.2225e-05,64.0,7.0,7.0,0.0,54.0,0.0,0.0,,,,,0.0,699.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,dj38.tsp,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,1,1,1,0,0,6656.0,True,0.04221165180206299,6655.999999981781,6656.0,6656.0,0.0,1.0,0.0,0.002325162,0.000113433,1.0,0.0,0.009826923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,6656.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,eil101.tsp,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,1,1,1,0,0,629.0,True,0.1707725003361702,627.3329762117957,629.0,629.0,0.0,78.0,25.0,0.051158103,0.017020026,1.0,0.0,0.046345241,53.0,1.0,1.0,4949.0,4875.0,101.0,47.0,123.0,0.00051727,0.017137499,0.0005888,0.0001929399999999999,64.0,67.0,67.0,0.0,1341.0,0.0,0.0,,,,,0.0,629.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,eil51.tsp,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,1,1,1,0,0,426.0,True,0.11700176075100899,422.4399999987474,426.0,426.0,0.0,155.0,57.0,0.003487155,0.005604806,1.0,0.0,0.028991984,99.0,19.0,1.0,1224.0,1159.0,51.0,7.0,109.0,0.000236266,0.019501748000000003,0.0009655170000000003,0.00014378099999999997,64.0,142.0,142.0,0.0,2428.0,0.0,0.0,,,,,0.0,426.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,eil76.tsp,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1,1,1,0,0,538.0,True,0.13062615878880024,536.969999996869,538.0,538.0,0.0,5.0,2.0,0.020620496,0.011672208,1.0,0.0,0.041103426,3.0,6.0,1.0,2774.0,2755.0,76.0,61.0,31.0,0.000297334,0.00020853400000000002,5.7058e-05,4.3765000000000005e-05,64.0,4.0,4.0,0.0,45.0,0.0,0.0,,,,,0.0,538.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,fri26.tsp,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,1,1,1,0,0,937.0,True,0.055987805128097534,936.9999999984229,937.0,937.0,0.0,1.0,0.0,0.000297775,0.000171993,1.0,0.0,0.006096946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,937.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr120.tsp,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,1,1,1,0,0,6942.0,True,1.529723633080721,6909.959999893309,6942.0,6942.0,0.0,2312.0,786.0,0.146998835,0.025164634,1.0,0.0,0.062455812,1540.0,0.0,1.0,7020.0,6727.0,120.0,13.0,397.0,0.000706711,1.2081825610000008,0.06198263900000003,0.002271566999999999,64.0,2162.0,2162.0,0.0,36958.0,0.0,0.0,,,,,0.0,6942.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr137.tsp,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,1,1,1,0,0,69853.0,True,4.32564327865839,69113.08999838053,69853.0,69853.0,0.0,5882.0,2016.0,0.151700483,0.031157253,1.0,0.0,0.094195675,3888.0,0.0,1.0,9179.0,8325.0,137.0,3.0,988.0,0.001002923,3.705093434999991,0.2584769729999996,0.031899783999999876,64.0,5326.0,5326.0,0.0,89257.0,0.0,0.0,,,,,0.0,69853.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr17.tsp,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,1,1,1,0,0,2085.0,True,0.054650839418172836,2084.999999998326,2085.0,2085.0,0.0,1.0,0.0,8.0997e-05,9.36e-06,1.0,0.0,0.005297542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2085.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr21.tsp,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,1,1,1,0,0,2707.0,True,0.05484161898493767,2706.9999999973675,2707.0,2707.0,0.0,1.0,0.0,0.000341238,3.064e-05,1.0,0.0,0.006104128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2707.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr24.tsp,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,1,1,1,0,0,1272.0,True,0.036021748557686806,1271.999889186537,1272.0,1272.0,0.0,1.0,0.0,0.000747442,0.001003614,1.0,0.0,0.009756282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1272.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr48.tsp,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,1,1,1,0,0,5046.0,True,0.22610785067081451,4958.9599999858965,5046.0,5046.0,0.0,1449.0,431.0,0.007481711,0.007415567,1.0,0.0,0.020600757,1023.0,0.0,1.0,1080.0,927.0,48.0,4.0,197.0,0.000230631,0.1543019709999998,0.009773747000000003,0.0005860919999999993,64.0,1343.0,1343.0,0.0,19440.0,0.0,0.0,,,,,0.0,5046.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,gr96.tsp,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,1,1,1,0,0,55209.0,True,0.633878618478775,54569.47999942845,55209.0,55209.0,0.0,1267.0,453.0,0.047290161,0.014519236,1.0,0.0,0.06539901,817.0,5.0,1.0,4464.0,4031.0,96.0,1.0,528.0,0.000462203,0.42756070699999943,0.03213440700000003,0.003351462999999998,64.0,1198.0,1198.0,0.0,20034.0,0.0,0.0,,,,,0.0,55209.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,hk48.tsp,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,1,1,1,0,0,11461.0,True,0.04342919774353504,11444.019999961509,11461.0,11461.0,0.0,8.0,2.0,0.005365026,0.008081433,1.0,0.0,0.020110054,6.0,2.0,1.0,1080.0,1056.0,48.0,32.0,32.0,0.000203261,0.00029180799999999995,0.0,4.1469e-05,64.0,7.0,7.0,0.0,62.0,0.0,0.0,,,,,0.0,11461.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroA100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,1,1,1,0,0,21282.0,True,7.215010968968272,20936.47999972256,21282.0,21282.0,0.0,12975.0,3695.0,0.055902669,0.016688982,1.0,0.0,0.053193469,9309.0,0.0,1.0,4850.0,4262.0,100.0,0.0,688.0,0.000482024,6.669337065999982,0.32491735799999916,0.03267003799999984,64.0,12293.0,12293.0,0.0,179547.0,0.0,0.0,,,,,0.0,21282.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroA150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,1,1,1,0,0,26524.0,True,23.06426770798862,26293.169999357702,26524.0,26524.0,0.0,21155.0,6789.0,0.190278749,0.041028319,1.0,0.0,0.174892481,14445.0,1.0,1.0,11025.0,10288.0,150.0,4.0,883.0,0.001273534,21.46166260100003,0.922802270000001,0.14218436099999987,64.0,20242.0,20242.0,0.0,336924.0,0.0,0.0,,,,,0.0,26524.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroB100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,1,1,1,0,0,22141.0,True,3.3161290157586336,21831.699999692984,22141.0,22141.0,0.0,5505.0,1794.0,0.046867214,0.017000042,1.0,0.0,0.101106621,3731.0,0.0,1.0,4850.0,4248.0,100.0,2.0,700.0,0.000531464,2.9273195499999978,0.1551722349999999,0.015471077999999985,64.0,5075.0,5075.0,0.0,79831.0,0.0,0.0,,,,,0.0,22141.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroB150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1,1,0,1,0,,True,1800.0,25732.42,26130.0,25732.42,0.01521546115575973,1454599.0,430000.0,0.242196055,0.040964043,,,,,,1.0,11025.0,9567.0,150.0,0.0,1608.0,0.001137632,1697.443177,80.31455039,11.38996803,,,,,,,,,,,,0.0,26130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroC100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,1,1,1,0,0,20749.0,True,2.2036684453487396,20472.489999725905,20749.0,20749.0,0.0,4011.0,1241.0,0.048938552,0.016913051,1.0,0.0,0.054951597,2782.0,0.0,1.0,4850.0,4325.0,100.0,2.0,623.0,0.000508825,1.9219197050000023,0.10069723699999998,0.010797161999999985,64.0,3774.0,3774.0,0.0,57697.0,0.0,0.0,,,,,0.0,20749.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroD100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,1,1,1,0,0,21294.0,True,0.33911995589733124,21141.459999730672,21294.0,21294.0,0.0,502.0,130.0,0.053371119,0.016840823,1.0,0.0,0.063195514,374.0,0.0,1.0,4850.0,4553.0,100.0,17.0,379.0,0.000559774,0.17316715799999988,0.009623787999999998,0.0005877169999999998,64.0,456.0,456.0,0.0,6301.0,0.0,0.0,,,,,0.0,21294.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroE100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,1,1,1,0,0,22068.0,True,14.725594878196716,21799.409999721556,22068.0,22068.0,0.0,32765.0,9627.0,0.049302246,0.016792708,1.0,0.0,0.146089507,23229.0,71.0,1.0,4850.0,4394.0,100.0,5.0,551.0,0.000532175,13.56881428399993,0.7014907910000012,0.09817629800000034,64.0,30997.0,30997.0,0.0,464534.0,0.0,0.0,,,,,0.0,22068.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,lin105.tsp,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,1,1,1,0,0,14379.0,True,0.14690403454005718,14370.479999775862,14379.0,14379.0,0.0,4.0,1.0,0.059749375,0.017901796,1.0,0.0,0.044572741,3.0,3.0,1.0,5355.0,5319.0,105.0,87.0,39.0,0.000498617,0.000126249,0.0,5.976300000000001e-05,64.0,2.0,2.0,0.0,13.0,0.0,0.0,,,,,0.0,14379.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr107.tsp,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1,1,0,1,0,,True,1800.0,40065.34082,44303.0,40065.34082,0.09565174322280663,5575708.0,1410000.0,0.056341079,0.018366539,,,,,,1.0,5564.0,151.0,107.0,0.0,5520.0,0.000436949,1542.572028,205.2451748,12.4225799,,,,,,,,,,,,0.0,44303.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-598122e510eb,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr124.tsp,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1,1,1,0,0,59030.0,True,1.6791332755237818,58060.599998730104,59030.0,59030.0,0.0,2156.0,750.0,0.066171491,0.024996591,1.0,0.0,0.085132768,1411.0,0.0,1.0,7502.0,6430.0,124.0,0.0,1196.0,0.000710971,1.3690298869999975,0.10464886200000006,0.0051716669999999805,64.0,2005.0,2005.0,0.0,33037.0,0.0,0.0,,,,,0.0,59030.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
