instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P33>1%:status,P33>1%:successful_repeats,P33>1%:result,P33>5%64:status,P33>5%64:successful_repeats,P33>5%64:result,result_match,P33>1%:matches_reference,P33>5%64:matches_reference,P33>1%:wall_vs_Concorde_relative_change,P33>5%64:wall_vs_Concorde_relative_change,P33>1%:wall_seconds,P33>5%64:wall_seconds,relative_change:wall_seconds,P33>1%:branches,P33>5%64:branches,relative_change:branches,P33>1%:nodes_expanded,P33>5%64:nodes_expanded,P33>1%:pruned_by_bound,P33>5%64:pruned_by_bound,P33>1%:pruned_infeasible,P33>5%64:pruned_infeasible,P33>1%:root_potential_iterations,P33>5%64:root_potential_iterations,P33>1%:search_node_potential_update_candidates,P33>5%64:search_node_potential_update_candidates,P33>1%:search_node_potential_updates_triggered,P33>5%64:search_node_potential_updates_triggered,P33>1%:search_node_potential_updates_skipped_total,P33>5%64:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P33>1%:search_node_potential_iterations,P33>5%64:search_node_potential_iterations,P33>1%:search_node_potential_updates_skipped_budget_exhausted,P33>5%64:search_node_potential_updates_skipped_budget_exhausted,P33>1%:search_node_potential_updates_skipped_depth_interval,P33>5%64:search_node_potential_updates_skipped_depth_interval,P33>1%:search_node_potential_updates_skipped_gap_above_maximum,P33>5%64:search_node_potential_updates_skipped_gap_above_maximum,P33>1%:search_node_potential_updates_skipped_gap_below_minimum,P33>5%64:search_node_potential_updates_skipped_gap_below_minimum,P33>1%:search_node_potential_updates_skipped_invalid_state,P33>5%64:search_node_potential_updates_skipped_invalid_state,P33>1%:search_node_potential_updates_skipped_numerically_unsafe,P33>5%64:search_node_potential_updates_skipped_numerically_unsafe,P33>1%:search_node_potential_updates_skipped_strategy_none,P33>5%64:search_node_potential_updates_skipped_strategy_none,P33>1%:search_node_potential_updates_skipped_update_depth_zero,P33>5%64:search_node_potential_updates_skipped_update_depth_zero,P33>1%:search_node_potential_updates_skipped_zero_iteration_limit,P33>5%64:search_node_potential_updates_skipped_zero_iteration_limit,P33>1%:search_node_potential_updates_skipped_zero_violation,P33>5%64:search_node_potential_updates_skipped_zero_violation
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.5887543172529863,1.9613547924718064,0.035113872960209846,0.040167827159166336,0.14393041191108424,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,7.010184085875821,2.749292280930991,0.6163321509957314,0.2884839288890362,-0.5319343175218614,252439.0,125818.0,-0.5015904832454573,176186.0,90001.0,147965.0,74191.0,1085.0,367.0,334.0,334.0,176206.0,90000.0,132.0,0.0,176074.0,90000.0,-0.48885127843974696,3809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176073.0,89999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,28.37233817462743,39.89936748616135,5.917192045599222,8.239364892244339,0.3924450700179962,1626050.0,2490722.0,0.5317622459333968,1140674.0,1672187.0,955102.0,1488093.0,3416.0,6435.0,684.0,684.0,1140672.0,1672185.0,44.0,0.0,1140628.0,1672185.0,0.46602134964247766,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140626.0,1672184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.700684952202097,-0.3338683246690005,0.05315430834889412,0.020819710567593575,-0.6083156527795036,44.0,44.0,0.0,36.0,36.0,19.0,19.0,14.0,14.0,100.0,100.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,2201.99971510766,8924.212912391471,204.97420612350106,830.4306254126132,3.0513908609177003,53358391.0,192614325.0,2.609822586292004,38306166.0,146674028.0,31453325.0,115357483.0,1277.0,7007.0,649.0,649.0,38306181.0,146674026.0,579.0,0.0,38305602.0,146674026.0,2.82904897304577,18284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38305601.0,146674025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,385.0512235273523,346.4445728153901,46.031059108674526,41.427770962938666,-0.10000395895449588,12830193.0,11756617.0,-0.08367574829154945,9387107.0,8463763.0,7415304.0,6839324.0,2734.0,3514.0,618.0,618.0,9387106.0,8463761.0,170.0,0.0,9386936.0,8463761.0,-0.09834678749274528,5434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9386934.0,8463761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,177.11502453494214,3400.363373745387,25.094264583662152,479.2111876513809,18.09644277694337,6388200.0,129214031.0,19.226985848908924,4387581.0,90688415.0,3824577.0,77948748.0,160.0,1132.0,778.0,778.0,4387581.0,90688413.0,135.0,0.0,4387446.0,90688413.0,19.669978160414967,4277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387435.0,90688403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.3932067979848006,1.287926180725969,0.1933028232306242,0.18479915335774422,-0.043991441670432785,360.0,348.0,-0.033333333333333326,231.0,225.0,215.0,212.0,2.0,3.0,333.0,333.0,230.0,224.0,1.0,0.0,229.0,224.0,-0.02183406113537123,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,2.8321566753710674,7.263174298903154,1.679510936141014,3.621483352035284,1.156272563700186,236436.0,660814.0,1.794895870341234,176703.0,487141.0,138024.0,383782.0,16.0,84.0,341.0,341.0,176702.0,487140.0,37.0,0.0,176665.0,487140.0,1.7574222398324513,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176665.0,487140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.6842764078324362,-0.5772587492070436,0.366460207849741,0.4906755480915308,0.3389599677701476,56265.0,91741.0,0.6305163067626411,44301.0,67911.0,31364.0,52854.0,3.0,346.0,400.0,400.0,44300.0,67910.0,6.0,0.0,44294.0,67910.0,0.5331647627218132,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44292.0,67907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,11.905502893409533,26.118401100296765,1.0129747036844492,2.128569072112441,1.1013052590260037,179941.0,525879.0,1.9225079331558677,133000.0,350903.0,103118.0,302332.0,0.0,0.0,400.0,400.0,132999.0,350902.0,18.0,0.0,132981.0,350902.0,1.6387378648077546,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132977.0,350895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,39.665680659052114,274.0745982002233,2.903845677152276,19.64246435649693,5.764293471600657,1023830.0,8607708.0,7.407360596974106,784165.0,5632636.0,594803.0,5120096.0,132.0,46294.0,361.0,734.0,784164.0,5632634.0,16.0,0.0,784148.0,5632634.0,6.183126144554344,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784148.0,5632634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,0.29000022770731615,0.10084453013475314,0.04368609935045242,0.037280306220054626,-0.14663229781652398,8.0,8.0,0.0,4.0,4.0,2.0,2.0,6.0,6.0,100.0,100.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,0.9155701928978444,0.1511130615124745,0.061174506321549416,0.03676125966012478,-0.39907549940987086,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.12102523034188462,-0.36408772009872714,0.040008772164583206,0.028945164754986763,-0.27652954117372874,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,timeout,0,,,True,,999.8590077471562,,160.03164547495544,,,33477059.0,,,23949082.0,,19284144.0,,0.0,,400.0,,23949081.0,,30.0,,23949051.0,,,960.0,,0.0,,0.0,,0.0,,23949045.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,timeout,0,,,True,,6228.44168529863,,1142.2402504365891,,,315734708.0,,,225004712.0,,184715670.0,,540133.0,,745.0,,225004710.0,,97.0,,225004613.0,,,3104.0,,0.0,,0.0,,0.0,,225004613.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,timeout,0,,,True,,2000.4873840919238,,500.0439779907465,,,30259466.0,,,22675624.0,,17404178.0,,825178.0,,400.0,,22675623.0,,236.0,,22675387.0,,,7552.0,,0.0,,0.0,,0.0,,22675387.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,timeout,0,,,True,,2110.562930213687,,454.28366645239294,,,107673822.0,,,75727423.0,,64820544.0,,173410.0,,361.0,,75730677.0,,54982.0,,75675695.0,,,1698268.0,,0.0,,0.0,,0.0,,75675689.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,timeout,0,,,True,,6945.995582832144,,840.1519687790424,,,37521797.0,,,28697653.0,,21122253.0,,46.0,,800.0,,28697651.0,,41.0,,28697610.0,,,1312.0,,0.0,,0.0,,0.0,,28697603.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
