repeat,configuration,instance,lower_bound,upper_bound,instance_wall_seconds,root_ascent_seconds,root_potential_iterations
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.011914375,3.958e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.013335542,0.001567375,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.014713958,0.002997167,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.017724084,0.005975084,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.024813708,0.013063667,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.03534525,0.020075583,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.017813041,0.006025959,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.023462834,0.011642792,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.030642791,0.018848875,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.017907375,0.006079,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.023462875,0.011635625,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.030260125,0.018501125,128.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.014436791,0.0026685,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.016653792,0.004883166,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.020320166,0.008491125,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.017344792,0.005564125,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.022564541,0.010810166,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.47999972256,21282.0,0.031975041,0.020139417,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,20936.49781705081,21282.0,0.0578735,0.0461425,402.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.050328166,7.459e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.053994583,0.003752708,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.057808166,0.00756325,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.065229834,0.014891666,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.080013208,0.029665041,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.095868666,0.045555625,100.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.065163625,0.014823917,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.079734834,0.0295055,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26295.38919567633,26524.0,0.09554675,0.045280542,100.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.065198209,0.014847959,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.079765833,0.02931725,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26294.699462407916,26524.0,0.094788625,0.044328875,100.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.057208084,0.007007084,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.064319334,0.014050917,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.079104542,0.028818041,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.065044917,0.014655708,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.079748292,0.029238333,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26293.169999357702,26524.0,0.108453459,0.058007667,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26285.152450087473,26524.0,0.182357667,0.13179325,302.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.009961333,3.666e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.011352792,0.001598708,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.01301125,0.00307325,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.016013042,0.006092584,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.021466833,0.011536334,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21833.554807026536,22141.0,0.028709083,0.018814666,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.015924666,0.006051791,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.02182275,0.012029,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21833.739621511948,22141.0,0.02995875,0.020111,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.016012042,0.006109958,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21831.699999692984,22141.0,0.021604625,0.011755083,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21833.571086177257,22141.0,0.028282542,0.018308833,128.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21832.299999692983,22141.0,0.012519666,0.002577375,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21832.299999692983,22141.0,0.01400825,0.004085625,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21833.099999692982,22141.0,0.017650042,0.007810208,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21832.299999692983,22141.0,0.015377791,0.005469291,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21832.299999692983,22141.0,0.020425041,0.0105545,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21833.099999692982,22141.0,0.029229875,0.019349375,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,21833.99841917367,22141.0,0.059561125,0.049747833,392.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.063521083,7.5e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.067315208,0.003769625,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.070491042,0.007504709,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.077980458,0.014925333,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.09249425,0.029567291,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.119698,0.056695833,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.078028667,0.014958167,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.092868042,0.029839958,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.120884583,0.057998208,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.077781792,0.01498675,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.092560542,0.029669167,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.117727459,0.054689875,128.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.070470792,0.007364166,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.077054625,0.014083291,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.090326125,0.027278458,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.078302375,0.0148265,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.092138,0.029166583,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.4199993725,26130.0,0.119775417,0.056924875,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,25732.497636450065,26130.0,0.238413792,0.175458,447.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.010562625,3.666e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.012087417,0.001536334,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.013509209,0.0030425,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.01655125,0.006001125,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.022036833,0.01147025,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.028682334,0.018139542,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.016441292,0.005945625,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.022289875,0.011845958,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.028743125,0.018186959,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.016455458,0.005922834,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.021989667,0.011480041,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.029634875,0.019105333,128.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.012771167,0.002141875,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.014158708,0.003610292,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.017405084,0.006879416,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.015971958,0.0053915,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.020030041,0.00952575,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.489999725905,20749.0,0.028519125,0.018030042,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20472.497896606226,20749.0,0.055633791,0.045162042,355.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.011026666,3.791e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.012503375,0.001519084,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.01400875,0.003023208,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.0169745,0.006006459,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.022277417,0.011312958,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.027250958,0.016291959,100.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.017035416,0.006077791,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.022367625,0.011334917,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.025984833,0.01505975,100.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.01693825,0.00594775,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.022337209,0.011376792,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.027359209,0.016387542,100.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.013058917,0.00213675,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.014763208,0.003870166,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.017719875,0.006715458,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.016042208,0.005040792,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.020490417,0.00959475,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21141.459999730672,21294.0,0.02915275,0.018144083,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21140.274545359513,21294.0,0.046819792,0.035838541,209.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.010562833,3.75e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.012080958,0.001531666,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.013617917,0.003064875,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.016549916,0.006047709,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.022386834,0.011866042,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.028631041,0.018153,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.016619875,0.006063084,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.022537625,0.011924166,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.031927875,0.021285667,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.016605625,0.0060795,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.022419417,0.011939375,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.03155875,0.021039625,128.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.012109333,0.001587458,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.013284166,0.002790875,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.015336083,0.004795917,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.015002208,0.004461083,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.019263334,0.008710792,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.026846,0.016304125,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.498387677322,22068.0,0.067598375,0.057088958,453.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.015158,3.917e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.016849125,0.001519666,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.018276167,0.002983792,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.020902083,0.005549167,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.02449975,0.009248833,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.026656542,0.011386292,100.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.021062584,0.005750917,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.024499083,0.008881709,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.0261235,0.0108645,100.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.021189625,0.005785458,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.02366275,0.008416833,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.487877861022,14379.0,0.026156083,0.01082975,100.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.01744025,0.002196417,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.019036834,0.003782542,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.022528083,0.007192208,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.02091,0.005621417,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.024746667,0.009486542,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.031372583,0.016145166,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.480302743725,14379.0,0.047890625,0.0326995,207.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.012082708,4.209e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.013836791,0.001654541,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.015323291,0.003260708,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.018379292,0.006381209,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40226.2221817593,44303.0,0.024592167,0.012557,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40403.68308754973,44303.0,0.036787416,0.024749292,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.01839625,0.006282708,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40164.22690073464,44303.0,0.024688,0.01258875,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40442.428872698125,44303.0,0.037041834,0.024896583,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.018429584,0.006379,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40120.04666722365,44303.0,0.024498209,0.012470041,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40458.5366101818,44303.0,0.036930208,0.024879541,128.0
2,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.01486775,0.002794125,16.0
2,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39992.359999081986,44303.0,0.017414416,0.005376125,32.0
2,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40001.88999908196,44303.0,0.02251425,0.010441334,64.0
2,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.018080333,0.005958792,32.0
2,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39992.359999081986,44303.0,0.023874666,0.011768875,64.0
2,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40234.64451522488,44303.0,0.034825,0.022759,128.0
2,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39439.60351348245,44303.0,0.108564459,0.09699275,524.0
2,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.016331125,5e-06,0.0
2,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.018512083,0.002208583,8.0
2,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.0208175,0.004373458,16.0
2,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.024986458,0.008595333,32.0
2,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.032993,0.016662667,64.0
2,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.758798984854,59030.0,0.046867042,0.030529625,128.0
2,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.025095,0.008619,32.0
2,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.0334205,0.017057291,64.0
2,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58064.63160077052,59030.0,0.048506791,0.032066708,128.0
2,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.025058792,0.008707084,32.0
2,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.033080625,0.01671,64.0
2,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.930170366235,59030.0,0.046041458,0.029600375,128.0
