config,mode,gap_ratio,repeat,instance_name,instance,status,cost,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_potential_iterations,root_ascent_seconds,instance_wall_seconds
adaptive-0.005,adaptive,0.0050000000000000001,1,pr76.tsp,data/classic/tsplib/pr76.tsp,ok,109067,105119.98570260686,109067,109067,105119.98570260686,0.036188895792431591,0.020699333,3,1,0,342,0.023394542000000001,0.044342167000000002
adaptive-0.005,adaptive,0.0050000000000000001,1,qa194.tsp,data/classic/national/qa194.tsp,ok,9695,9265.2477858561051,9695,9695,9265.2477858561051,0.044327201046301688,0.24234825099999999,3,1,0,617,0.42582858299999998,0.66952533299999994
adaptive-0.005,adaptive,0.0050000000000000001,1,rat195.tsp,data/classic/tsplib/rat195.tsp,ok,2356,2293.7609553055195,2356,2356,2293.7609553055195,0.026417251568115672,0.11714983299999999,3,1,0,645,0.44107620800000003,0.55942741699999998
adaptive-0.005,adaptive,0.0050000000000000001,1,rat99.tsp,data/classic/tsplib/rat99.tsp,ok,1222,1205.9999168569946,1222,1222,1205.9999168569946,0.01309335772750036,0.023158625000000002,3,1,1,990,0.11297958299999999,0.13671208400000001
adaptive-0.005,adaptive,0.0050000000000000001,1,rd100.tsp,data/classic/tsplib/rd100.tsp,ok,8051,7899.3259510206526,8051,8051,7899.3259510206526,0.01883915649973263,0.032725540999999997,3,1,1,1046,0.16405183400000001,0.197432625
adaptive-0.005,adaptive,0.0050000000000000001,1,si175.tsp,data/classic/tsplib/si175.tsp,ok,21455,21367.295814485078,21455,21455,21367.295814485078,0.0040878203456034415,0.070753250000000004,1,0,0,329,0.17608550000000001,0.249186042
adaptive-0.005,adaptive,0.0050000000000000001,1,st70.tsp,data/classic/tsplib/st70.tsp,ok,682,670.99993219536304,682,682,670.99993219536304,0.016129131678353309,0.015129541999999999,3,1,1,779,0.040211957999999999,0.055620875
adaptive-0.005,adaptive,0.0050000000000000001,1,swiss42.tsp,data/classic/tsplib/swiss42.tsp,ok,1274,1271.9897885923313,1274,1274,1271.9897885923313,0.0015778739463647947,0.001482667,1,0,0,153,0.0024725419999999999,0.0041596660000000002
adaptive-0.005,adaptive,0.0050000000000000001,1,u159.tsp,data/classic/tsplib/u159.tsp,ok,42705,41924.99653761345,42705,42705,41924.99653761345,0.0182649212594907,0.069785041999999992,3,1,1,954,0.39127283299999999,0.46245470799999999
adaptive-0.005,adaptive,0.0050000000000000001,1,ulysses16.tsp,data/classic/tsplib/ulysses16.tsp,ok,6859,6858.9999999967931,6859,6859,6858.9999999967931,4.6754312851018297e-13,0.001194917,1,0,0,134,0.00022483299999999999,0.0014545000000000001
adaptive-0.005,adaptive,0.0050000000000000001,1,wi29.tsp,data/classic/national/wi29.tsp,ok,27603,27602.999999943651,27603,27603,27602.999999943651,2.04139599837132e-12,0.0012059169999999999,1,0,0,71,0.00065154199999999996,0.0019120840000000001
adaptive-0.005,adaptive,0.0050000000000000001,1,xqf131.tsp,data/classic/vlsi/vlsi/xqf131.tsp,ok,579,555.84186399071086,579,579,555.84186399071086,0.039996780672347389,0.047916750000000001,3,1,1,1165,0.31093354100000004,0.359790208
adaptive-0.005,adaptive,0.0050000000000000001,2,att48.tsp,data/classic/tsplib/att48.tsp,ok,10648,10599.68823369806,10648,10648,10599.68823369806,0.0045371681350432217,0.0040586670000000002,1,0,0,214,0.0057769170000000003,0.0099686250000000001
adaptive-0.005,adaptive,0.0050000000000000001,2,bayg29.tsp,data/classic/tsplib/bayg29.tsp,ok,1610,1607.9853691203934,1610,1610,1607.9853691203934,0.001251323527705936,0.0014102920000000001,1,0,0,137,0.00088529199999999998,0.0023795000000000001
adaptive-0.005,adaptive,0.0050000000000000001,2,bays29.tsp,data/classic/tsplib/bays29.tsp,ok,2020,2013.3953357260446,2020,2020,2013.3953357260446,0.0032696357791858663,0.001572375,1,0,0,125,0.00095295799999999995,0.0026487920000000001
adaptive-0.005,adaptive,0.0050000000000000001,2,berlin52.tsp,data/classic/tsplib/berlin52.tsp,ok,7542,7541.9999999735055,7542,7542,7541.9999999735055,3.5129263003642498e-12,0.0025682090000000001,1,0,0,57,0.0023016249999999999,0.0049899999999999996
adaptive-0.005,adaptive,0.0050000000000000001,2,bier127.tsp,data/classic/tsplib/bier127.tsp,ok,119783,117430.98452367027,119783,119783,117430.98452367027,0.019635636745863206,0.063721917000000003,3,1,1,865,0.23170025,0.29634325
adaptive-0.005,adaptive,0.0050000000000000001,2,brazil58.tsp,data/classic/tsplib/brazil58.tsp,ok,25395,25316.887550529744,25395,25395,25316.887550529744,0.003075898778116017,0.0063782500000000002,1,0,0,220,0.0096029159999999995,0.016239125
adaptive-0.005,adaptive,0.0050000000000000001,2,brg180.tsp,data/classic/tsplib/brg180.tsp,ok,1960,1949.2773311365436,1960,1960,1949.2773311365436,0.0054707494201308264,0.031375791,3,1,0,334,0.15723024999999999,0.19162095800000001
adaptive-0.005,adaptive,0.0050000000000000001,2,burma14.tsp,data/classic/tsplib/burma14.tsp,ok,3323,3322.999999998799,3323,3323,3322.999999998799,3.6141671793293762e-13,0.00054929200000000005,1,0,0,28,4.9375000000000001e-05,0.00063587500000000005
adaptive-0.005,adaptive,0.0050000000000000001,2,ch130.tsp,data/classic/tsplib/ch130.tsp,ok,6198,6074.8655218289859,6198,6198,6074.8655218289859,0.019866808352858027,0.076420792000000001,3,1,1,1126,0.31730062599999997,0.39483400000000002
adaptive-0.005,adaptive,0.0050000000000000001,2,ch150.tsp,data/classic/tsplib/ch150.tsp,ok,6617,6488.9821438243325,6617,6617,6488.9821438243325,0.019346812177069288,0.070639250000000001,3,1,1,1200,0.50243929200000004,0.57444108400000005
adaptive-0.005,adaptive,0.0050000000000000001,2,d198.tsp,data/classic/tsplib/d198.tsp,ok,15921,14540.351680368885,15921,15921,14540.351680368885,0.086718693526230434,0.17845575000000002,3,1,1,1388,1.0478509580000002,1.2285513749999999
adaptive-0.005,adaptive,0.0050000000000000001,2,dantzig42.tsp,data/classic/tsplib/dantzig42.tsp,ok,699,696.95338306543158,699,699,696.95338306543158,0.0029279212225585397,0.0023150409999999999,1,0,0,225,0.0039891249999999996,0.0064607919999999999
adaptive-0.005,adaptive,0.0050000000000000001,2,dj38.tsp,data/classic/national/dj38.tsp,ok,6656,6655.9999999809961,6656,6656,6655.9999999809961,2.8551520122514027e-12,0.0014352499999999999,1,0,0,43,0.00081475000000000004,0.0023267919999999998
adaptive-0.005,adaptive,0.0050000000000000001,2,eil101.tsp,data/classic/tsplib/eil101.tsp,ok,638,627.33622859762909,638,638,627.33622859762909,0.016714375238825883,0.029875707000000001,3,1,1,1107,0.14665424999999999,0.17712145800000001
adaptive-0.005,adaptive,0.0050000000000000001,2,eil51.tsp,data/classic/tsplib/eil51.tsp,ok,427,422.49983691886655,427,427,422.49983691886655,0.010539023609211828,0.0069071669999999996,3,1,0,521,0.012765833000000001,0.019778625000000001
adaptive-0.005,adaptive,0.0050000000000000001,2,eil76.tsp,data/classic/tsplib/eil76.tsp,ok,547,536.99995254168448,547,547,536.99995254168448,0.018281622410083218,0.015560000000000001,3,1,1,847,0.053249333999999995,0.069141542
adaptive-0.005,adaptive,0.0050000000000000001,2,fri26.tsp,data/classic/tsplib/fri26.tsp,ok,937,936.99999999893805,937,937,936.99999999893805,1.1333497877882768e-12,0.0011045829999999999,1,0,0,52,0.00033649999999999999,0.001515125
adaptive-0.005,adaptive,0.0050000000000000001,2,gr120.tsp,data/classic/tsplib/gr120.tsp,ok,7057,6911.247844112143,7057,7057,6911.247844112143,0.020653557586489592,0.058596124999999999,3,1,1,1032,0.24762004100000001,0.30767333299999999
adaptive-0.005,adaptive,0.0050000000000000001,2,gr137.tsp,data/classic/tsplib/gr137.tsp,ok,70368,69103.510529515072,70368,70368,69103.510529515072,0.017969666190383819,0.068309624999999999,3,1,1,1184,0.35082675000000002,0.42039975000000002
adaptive-0.005,adaptive,0.0050000000000000001,2,gr17.tsp,data/classic/tsplib/gr17.tsp,ok,2085,2084.9999999989241,2085,2085,2084.9999999989241,5.1603464373974782e-13,0.00099316599999999997,1,0,0,121,0.00021762499999999999,0.001257834
adaptive-0.005,adaptive,0.0050000000000000001,2,gr21.tsp,data/classic/tsplib/gr21.tsp,ok,2707,2706.9999999976822,2707,2707,2706.9999999976822,8.5624205669313169e-13,0.00059195899999999997,1,0,0,29,0.00013370799999999999,0.00078133300000000005
adaptive-0.005,adaptive,0.0050000000000000001,2,gr24.tsp,data/classic/tsplib/gr24.tsp,ok,1272,1271.9995357693901,1272,1272,1271.9995357693901,3.6496117126599589e-07,0.00090433400000000002,1,0,0,122,0.00050983300000000001,0.0014714579999999999
adaptive-0.005,adaptive,0.0050000000000000001,2,gr48.tsp,data/classic/tsplib/gr48.tsp,ok,5046,4958.9994271644737,5046,5046,4958.9994271644737,0.017241492833041286,0.010205126,3,1,1,636,0.012286333,0.022729458000000001
adaptive-0.005,adaptive,0.0050000000000000001,2,gr96.tsp,data/classic/tsplib/gr96.tsp,ok,55411,54569.495618557943,55411,55411,54569.495618557943,0.015186594384545612,0.028697,3,1,1,741,0.082309331999999999,0.11167537499999999
adaptive-0.005,adaptive,0.0050000000000000001,2,hk48.tsp,data/classic/tsplib/hk48.tsp,ok,11470,11443.03742578926,11470,11470,11443.03742578926,0.0023507039416512691,0.0024133330000000001,1,0,0,162,0.0044202089999999996,0.0070327920000000004
adaptive-0.005,adaptive,0.0050000000000000001,2,kroA100.tsp,data/classic/tsplib/kroA100.tsp,ok,21689,20936.495650387562,21689,21689,20936.495650387562,0.034695207230044635,0.033147833000000002,3,1,0,391,0.058602666999999997,0.092102208000000005
adaptive-0.005,adaptive,0.0050000000000000001,2,kroA150.tsp,data/classic/tsplib/kroA150.tsp,ok,26816,26296.059282328926,26816,26816,26296.059282328926,0.019389197407185033,0.096987041999999996,3,1,0,602,0.25616091600000002,0.35394500000000001
adaptive-0.005,adaptive,0.0050000000000000001,2,kroB100.tsp,data/classic/tsplib/kroB100.tsp,ok,22327,21833.996392950492,22327,22327,21833.996392950492,0.0220810501656966,0.035908915999999999,3,1,1,797,0.122773334,0.15932279199999999
adaptive-0.005,adaptive,0.0050000000000000001,2,kroB150.tsp,data/classic/tsplib/kroB150.tsp,ok,26396,25732.495543736655,26396,26396,25732.495543736655,0.025136553124084891,0.11623024900000001,3,1,1,860,0.36327608300000003,0.480872833
adaptive-0.005,adaptive,0.0050000000000000001,2,kroC100.tsp,data/classic/tsplib/kroC100.tsp,ok,20965,20472.496949803051,20965,20965,20472.496949803051,0.023491678998185005,0.030097334,3,1,0,354,0.047607249999999997,0.078052625
adaptive-0.005,adaptive,0.0050000000000000001,2,kroD100.tsp,data/classic/tsplib/kroD100.tsp,ok,21762,21141.497898571146,21762,21762,21141.497898571146,0.028513100883597743,0.033430874999999999,3,1,1,788,0.11096379200000001,0.144979583
adaptive-0.005,adaptive,0.0050000000000000001,2,kroE100.tsp,data/classic/tsplib/kroE100.tsp,ok,22213,21799.499477304089,22213,22213,21799.499477304089,0.018615248849588577,0.031198499000000001,3,1,1,1075,0.15600849999999999,0.18780374999999999
adaptive-0.005,adaptive,0.0050000000000000001,2,lin105.tsp,data/classic/tsplib/lin105.tsp,ok,14523,14370.499389782033,14523,14523,14370.499389782033,0.010500627295873224,0.036076583000000002,3,1,0,345,0.062556374999999997,0.099028167
adaptive-0.005,adaptive,0.0050000000000000001,2,pr107.tsp,data/classic/tsplib/pr107.tsp,ok,44303,39439.603513482449,44303,44303,39439.603513482449,0.10977578237405032,0.032632751000000002,3,1,0,524,0.097556249999999997,0.13057945900000001
adaptive-0.005,adaptive,0.0050000000000000001,2,pr124.tsp,data/classic/tsplib/pr124.tsp,ok,59159,58067.492748859826,59159,59159,58067.492748859826,0.018450400634564039,0.038543167000000003,3,1,0,370,0.080768792000000006,0.119825459
adaptive-0.005,adaptive,0.0050000000000000001,2,pr136.tsp,data/classic/tsplib/pr136.tsp,ok,99244,95267.489492485111,99244,99244,95267.489492485111,0.040068019301064947,0.063361125000000004,3,1,1,1184,0.38306783300000002,0.44746070900000001
adaptive-0.005,adaptive,0.0050000000000000001,2,pr144.tsp,data/classic/tsplib/pr144.tsp,ok,58537,58050.966881097163,58537,58537,58050.966881097163,0.0083030069682907669,0.053452250000000007,3,1,0,288,0.099319458999999999,0.15342070899999999
adaptive-0.005,adaptive,0.0050000000000000001,2,pr152.tsp,data/classic/tsplib/pr152.tsp,ok,74442,68056.891923902702,74442,74442,68056.891923902702,0.085772924909289089,0.079241874999999989,3,1,0,621,0.258228083,0.33819862499999997
adaptive-0.005,adaptive,0.0050000000000000001,2,pr76.tsp,data/classic/tsplib/pr76.tsp,ok,109067,105119.98570260686,109067,109067,105119.98570260686,0.036188895792431591,0.021092834000000001,3,1,0,342,0.02359025,0.044907207999999997
adaptive-0.005,adaptive,0.0050000000000000001,2,qa194.tsp,data/classic/national/qa194.tsp,ok,9695,9265.2477858561051,9695,9695,9265.2477858561051,0.044327201046301688,0.24195566600000001,3,1,0,617,0.43858124999999998,0.68189691699999999
adaptive-0.005,adaptive,0.0050000000000000001,2,rat195.tsp,data/classic/tsplib/rat195.tsp,ok,2356,2293.7609553055195,2356,2356,2293.7609553055195,0.026417251568115672,0.118280417,3,1,0,645,0.44294758299999998,0.56248808400000005
adaptive-0.005,adaptive,0.0050000000000000001,2,rat99.tsp,data/classic/tsplib/rat99.tsp,ok,1222,1205.9999168569946,1222,1222,1205.9999168569946,0.01309335772750036,0.02290675,3,1,1,990,0.113959584,0.13739145799999999
adaptive-0.005,adaptive,0.0050000000000000001,2,rd100.tsp,data/classic/tsplib/rd100.tsp,ok,8051,7899.3259510206526,8051,8051,7899.3259510206526,0.01883915649973263,0.044872792000000002,3,1,1,1046,0.16058133299999999,0.20609145800000001
adaptive-0.005,adaptive,0.0050000000000000001,2,si175.tsp,data/classic/tsplib/si175.tsp,ok,21455,21367.295814485078,21455,21455,21367.295814485078,0.0040878203456034415,0.071550000000000002,1,0,0,329,0.17958512500000001,0.25350041600000001
adaptive-0.005,adaptive,0.0050000000000000001,2,st70.tsp,data/classic/tsplib/st70.tsp,ok,682,670.99993219536304,682,682,670.99993219536304,0.016129131678353309,0.014939542,3,1,1,779,0.039830875000000002,0.055097582999999999
adaptive-0.005,adaptive,0.0050000000000000001,2,swiss42.tsp,data/classic/tsplib/swiss42.tsp,ok,1274,1271.9897885923313,1274,1274,1271.9897885923313,0.0015778739463647947,0.00146375,1,0,0,153,0.002599709,0.0042884999999999998
adaptive-0.005,adaptive,0.0050000000000000001,2,u159.tsp,data/classic/tsplib/u159.tsp,ok,42705,41924.99653761345,42705,42705,41924.99653761345,0.0182649212594907,0.07018025,3,1,1,954,0.39501016799999999,0.46662266699999999
adaptive-0.005,adaptive,0.0050000000000000001,2,ulysses16.tsp,data/classic/tsplib/ulysses16.tsp,ok,6859,6858.9999999967931,6859,6859,6858.9999999967931,4.6754312851018297e-13,0.001170209,1,0,0,134,0.00022883300000000001,0.001438167
adaptive-0.005,adaptive,0.0050000000000000001,2,wi29.tsp,data/classic/national/wi29.tsp,ok,27603,27602.999999943651,27603,27603,27602.999999943651,2.04139599837132e-12,0.0013695420000000001,1,0,0,71,0.00062995900000000003,0.0020510419999999999
adaptive-0.005,adaptive,0.0050000000000000001,2,xqf131.tsp,data/classic/vlsi/vlsi/xqf131.tsp,ok,579,555.84186399071086,579,579,555.84186399071086,0.039996780672347389,0.048751332999999994,3,1,1,1165,0.32652229200000005,0.37624054099999998
adaptive-0.005,adaptive,0.0050000000000000001,3,att48.tsp,data/classic/tsplib/att48.tsp,ok,10648,10599.68823369806,10648,10648,10599.68823369806,0.0045371681350432217,0.0040648330000000003,1,0,0,214,0.0058232919999999999,0.010014291999999999
adaptive-0.005,adaptive,0.0050000000000000001,3,bayg29.tsp,data/classic/tsplib/bayg29.tsp,ok,1610,1607.9853691203934,1610,1610,1607.9853691203934,0.001251323527705936,0.0013901250000000001,1,0,0,137,0.00085912499999999997,0.002330459
adaptive-0.005,adaptive,0.0050000000000000001,3,bays29.tsp,data/classic/tsplib/bays29.tsp,ok,2020,2013.3953357260446,2020,2020,2013.3953357260446,0.0032696357791858663,0.00159425,1,0,0,125,0.00089229200000000004,0.002595417
adaptive-0.005,adaptive,0.0050000000000000001,3,berlin52.tsp,data/classic/tsplib/berlin52.tsp,ok,7542,7541.9999999735055,7542,7542,7541.9999999735055,3.5129263003642498e-12,0.002538542,1,0,0,57,0.0024148749999999999,0.0050591660000000004
adaptive-0.005,adaptive,0.0050000000000000001,3,bier127.tsp,data/classic/tsplib/bier127.tsp,ok,119783,117430.98452367027,119783,119783,117430.98452367027,0.019635636745863206,0.065608082999999998,3,1,1,865,0.23273316599999999,0.29932487499999999
adaptive-0.005,adaptive,0.0050000000000000001,3,brazil58.tsp,data/classic/tsplib/brazil58.tsp,ok,25395,25316.887550529744,25395,25395,25316.887550529744,0.003075898778116017,0.0063698749999999997,1,0,0,220,0.0096024999999999999,0.016262209
adaptive-0.005,adaptive,0.0050000000000000001,3,brg180.tsp,data/classic/tsplib/brg180.tsp,ok,1960,1949.2773311365436,1960,1960,1949.2773311365436,0.0054707494201308264,0.032094834000000003,3,1,0,334,0.157408416,0.19249570899999999
adaptive-0.005,adaptive,0.0050000000000000001,3,burma14.tsp,data/classic/tsplib/burma14.tsp,ok,3323,3322.999999998799,3323,3323,3322.999999998799,3.6141671793293762e-13,0.00044825000000000003,1,0,0,28,4.9166000000000003e-05,0.00053516600000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,ch130.tsp,data/classic/tsplib/ch130.tsp,ok,6198,6074.8655218289859,6198,6198,6074.8655218289859,0.019866808352858027,0.063730124999999999,3,1,1,1126,0.32209095799999998,0.38697599999999999
adaptive-0.005,adaptive,0.0050000000000000001,3,ch150.tsp,data/classic/tsplib/ch150.tsp,ok,6617,6488.9821438243325,6617,6617,6488.9821438243325,0.019346812177069288,0.069834792000000007,3,1,1,1200,0.50120141799999995,0.57241666700000005
adaptive-0.005,adaptive,0.0050000000000000001,3,d198.tsp,data/classic/tsplib/d198.tsp,ok,15921,14540.351680368885,15921,15921,14540.351680368885,0.086718693526230434,0.17838079100000001,3,1,1,1388,1.0668128750000001,1.2474009159999999
adaptive-0.005,adaptive,0.0050000000000000001,3,dantzig42.tsp,data/classic/tsplib/dantzig42.tsp,ok,699,696.95338306543158,699,699,696.95338306543158,0.0029279212225585397,0.00227225,1,0,0,225,0.003845542,0.0062740000000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,dj38.tsp,data/classic/national/dj38.tsp,ok,6656,6655.9999999809961,6656,6656,6655.9999999809961,2.8551520122514027e-12,0.0014294170000000001,1,0,0,43,0.00077233300000000005,0.0022789580000000002
adaptive-0.005,adaptive,0.0050000000000000001,3,eil101.tsp,data/classic/tsplib/eil101.tsp,ok,638,627.33622859762909,638,638,627.33622859762909,0.016714375238825883,0.029677124999999999,3,1,1,1107,0.14755154199999998,0.17781691599999999
adaptive-0.005,adaptive,0.0050000000000000001,3,eil51.tsp,data/classic/tsplib/eil51.tsp,ok,427,422.49983691886655,427,427,422.49983691886655,0.010539023609211828,0.0070047499999999997,3,1,0,521,0.0124905,0.019604375
adaptive-0.005,adaptive,0.0050000000000000001,3,eil76.tsp,data/classic/tsplib/eil76.tsp,ok,547,536.99995254168448,547,547,536.99995254168448,0.018281622410083218,0.015832583000000001,3,1,1,847,0.053583624999999996,0.069752458000000003
adaptive-0.005,adaptive,0.0050000000000000001,3,fri26.tsp,data/classic/tsplib/fri26.tsp,ok,937,936.99999999893805,937,937,936.99999999893805,1.1333497877882768e-12,0.001096917,1,0,0,52,0.00033829200000000002,0.0015135420000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,gr120.tsp,data/classic/tsplib/gr120.tsp,ok,7057,6911.247844112143,7057,7057,6911.247844112143,0.020653557586489592,0.059405874999999997,3,1,1,1032,0.240333833,0.30123620899999998
adaptive-0.005,adaptive,0.0050000000000000001,3,gr137.tsp,data/classic/tsplib/gr137.tsp,ok,70368,69103.510529515072,70368,70368,69103.510529515072,0.017969666190383819,0.069107374999999999,3,1,1,1184,0.35688962600000002,0.42725866699999998
adaptive-0.005,adaptive,0.0050000000000000001,3,gr17.tsp,data/classic/tsplib/gr17.tsp,ok,2085,2084.9999999989241,2085,2085,2084.9999999989241,5.1603464373974782e-13,0.00098366600000000001,1,0,0,121,0.00022775000000000001,0.0012584580000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,gr21.tsp,data/classic/tsplib/gr21.tsp,ok,2707,2706.9999999976822,2707,2707,2706.9999999976822,8.5624205669313169e-13,0.00057387499999999995,1,0,0,29,0.00013233400000000001,0.00076612499999999999
adaptive-0.005,adaptive,0.0050000000000000001,3,gr24.tsp,data/classic/tsplib/gr24.tsp,ok,1272,1271.9995357693901,1272,1272,1271.9995357693901,3.6496117126599589e-07,0.00092291699999999999,1,0,0,122,0.00048099999999999998,0.0014610409999999999
adaptive-0.005,adaptive,0.0050000000000000001,3,gr48.tsp,data/classic/tsplib/gr48.tsp,ok,5046,4958.9994271644737,5046,5046,4958.9994271644737,0.017241492833041286,0.010131042999999999,3,1,1,636,0.012366459,0.022744291
adaptive-0.005,adaptive,0.0050000000000000001,3,gr96.tsp,data/classic/tsplib/gr96.tsp,ok,55411,54569.495618557943,55411,55411,54569.495618557943,0.015186594384545612,0.029014792000000001,3,1,1,741,0.083633417000000002,0.113274667
adaptive-0.005,adaptive,0.0050000000000000001,3,hk48.tsp,data/classic/tsplib/hk48.tsp,ok,11470,11443.03742578926,11470,11470,11443.03742578926,0.0023507039416512691,0.0024204169999999998,1,0,0,162,0.004356291,0.006985125
adaptive-0.005,adaptive,0.0050000000000000001,3,kroA100.tsp,data/classic/tsplib/kroA100.tsp,ok,21689,20936.495650387562,21689,21689,20936.495650387562,0.034695207230044635,0.032597833,3,1,0,391,0.058505957999999997,0.091458959000000006
adaptive-0.005,adaptive,0.0050000000000000001,3,kroA150.tsp,data/classic/tsplib/kroA150.tsp,ok,26816,26296.059282328926,26816,26816,26296.059282328926,0.019389197407185033,0.098118083999999994,3,1,0,602,0.25506087500000002,0.353966583
adaptive-0.005,adaptive,0.0050000000000000001,3,kroB100.tsp,data/classic/tsplib/kroB100.tsp,ok,22327,21833.996392950492,22327,22327,21833.996392950492,0.0220810501656966,0.036192500000000002,3,1,1,797,0.119139041,0.15589887499999999
adaptive-0.005,adaptive,0.0050000000000000001,3,kroB150.tsp,data/classic/tsplib/kroB150.tsp,ok,26396,25732.495543736655,26396,26396,25732.495543736655,0.025136553124084891,0.12838904200000001,3,1,1,860,0.35969699999999999,0.48945679199999997
adaptive-0.005,adaptive,0.0050000000000000001,3,kroC100.tsp,data/classic/tsplib/kroC100.tsp,ok,20965,20472.496949803051,20965,20965,20472.496949803051,0.023491678998185005,0.029415626,3,1,0,354,0.046435125000000001,0.076207541000000004
adaptive-0.005,adaptive,0.0050000000000000001,3,kroD100.tsp,data/classic/tsplib/kroD100.tsp,ok,21762,21141.497898571146,21762,21762,21141.497898571146,0.028513100883597743,0.033315958,3,1,1,788,0.109729667,0.14361241699999999
adaptive-0.005,adaptive,0.0050000000000000001,3,kroE100.tsp,data/classic/tsplib/kroE100.tsp,ok,22213,21799.499477304089,22213,22213,21799.499477304089,0.018615248849588577,0.030962708999999998,3,1,1,1075,0.15762712500000001,0.189178125
adaptive-0.005,adaptive,0.0050000000000000001,3,lin105.tsp,data/classic/tsplib/lin105.tsp,ok,14523,14370.499389782033,14523,14523,14370.499389782033,0.010500627295873224,0.036590958,3,1,0,345,0.053174958000000001,0.090153874999999994
adaptive-0.005,adaptive,0.0050000000000000001,3,pr107.tsp,data/classic/tsplib/pr107.tsp,ok,44303,39439.603513482449,44303,44303,39439.603513482449,0.10977578237405032,0.032839415999999996,3,1,0,524,0.104865208,0.138099584
adaptive-0.005,adaptive,0.0050000000000000001,3,pr124.tsp,data/classic/tsplib/pr124.tsp,ok,59159,58067.492748859826,59159,59159,58067.492748859826,0.018450400634564039,0.038137958,3,1,0,370,0.081255290999999993,0.11989325000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,pr136.tsp,data/classic/tsplib/pr136.tsp,ok,99244,95267.489492485111,99244,99244,95267.489492485111,0.040068019301064947,0.065815957999999994,3,1,1,1184,0.39167841599999997,0.458588459
adaptive-0.005,adaptive,0.0050000000000000001,3,pr144.tsp,data/classic/tsplib/pr144.tsp,ok,58537,58050.966881097163,58537,58537,58050.966881097163,0.0083030069682907669,0.057813625,3,1,0,288,0.110039041,0.168541209
adaptive-0.005,adaptive,0.0050000000000000001,3,pr152.tsp,data/classic/tsplib/pr152.tsp,ok,74442,68056.891923902702,74442,74442,68056.891923902702,0.085772924909289089,0.069786417000000003,3,1,0,621,0.25909379100000002,0.32966600000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,pr76.tsp,data/classic/tsplib/pr76.tsp,ok,109067,105119.98570260686,109067,109067,105119.98570260686,0.036188895792431591,0.021187541000000001,3,1,0,342,0.023175082999999999,0.044574750000000003
adaptive-0.005,adaptive,0.0050000000000000001,3,qa194.tsp,data/classic/national/qa194.tsp,ok,9695,9265.2477858561051,9695,9695,9265.2477858561051,0.044327201046301688,0.24114549899999999,3,1,0,617,0.42798999999999998,0.67050004200000002
adaptive-0.005,adaptive,0.0050000000000000001,3,rat195.tsp,data/classic/tsplib/rat195.tsp,ok,2356,2293.7609553055195,2356,2356,2293.7609553055195,0.026417251568115672,0.116021875,3,1,0,645,0.4423185,0.55961220899999997
adaptive-0.005,adaptive,0.0050000000000000001,3,rat99.tsp,data/classic/tsplib/rat99.tsp,ok,1222,1205.9999168569946,1222,1222,1205.9999168569946,0.01309335772750036,0.022410082999999997,3,1,1,990,0.113616333,0.136572417
adaptive-0.005,adaptive,0.0050000000000000001,3,rd100.tsp,data/classic/tsplib/rd100.tsp,ok,8051,7899.3259510206526,8051,8051,7899.3259510206526,0.01883915649973263,0.032116541999999998,3,1,1,1046,0.15628799999999998,0.189023791
adaptive-0.005,adaptive,0.0050000000000000001,3,si175.tsp,data/classic/tsplib/si175.tsp,ok,21455,21367.295814485078,21455,21455,21367.295814485078,0.0040878203456034415,0.070599083000000007,1,0,0,329,0.17698787499999999,0.24998575000000001
adaptive-0.005,adaptive,0.0050000000000000001,3,st70.tsp,data/classic/tsplib/st70.tsp,ok,682,670.99993219536304,682,682,670.99993219536304,0.016129131678353309,0.015278083000000001,3,1,1,779,0.040376667000000005,0.055936541999999999
adaptive-0.005,adaptive,0.0050000000000000001,3,swiss42.tsp,data/classic/tsplib/swiss42.tsp,ok,1274,1271.9897885923313,1274,1274,1271.9897885923313,0.0015778739463647947,0.0014660840000000001,1,0,0,153,0.0025041669999999999,0.0041726669999999997
adaptive-0.005,adaptive,0.0050000000000000001,3,u159.tsp,data/classic/tsplib/u159.tsp,ok,42705,41924.99653761345,42705,42705,41924.99653761345,0.0182649212594907,0.069332375000000002,3,1,1,954,0.394026875,0.464716083
adaptive-0.005,adaptive,0.0050000000000000001,3,ulysses16.tsp,data/classic/tsplib/ulysses16.tsp,ok,6859,6858.9999999967931,6859,6859,6858.9999999967931,4.6754312851018297e-13,0.0011574160000000001,1,0,0,134,0.00022325000000000001,0.001417209
adaptive-0.005,adaptive,0.0050000000000000001,3,wi29.tsp,data/classic/national/wi29.tsp,ok,27603,27602.999999943651,27603,27603,27602.999999943651,2.04139599837132e-12,0.001207,1,0,0,71,0.00065216700000000005,0.0019090419999999999
