run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.16214962117373943,14379.0,14370.479999775862,14379.0,14379.0,14379.0,0.0,4,1,3,3,1,5355,5319,105,87,39,0.000482413,1,5460,126,3.8758e-05,0.067017692,0,0,0,0,0,0,0.0,0.0,64,0.017520551,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0.000116966,0.0,0,0,0,5.1652000000000006e-05
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,40065.34082,44303.0,44303.0,40065.34082,0.09565174322280663,15516998,4750000,,,1,5564,151,107,0,5520,0.000434019,1,5671,5520,6.9291e-05,0.054452948,0,,,,,,,,,0.018221442,,,,,,,,,,,,,,,,,,,,1533.262291,143.5237553,,,,32.73682177
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1.3538706805557013,59030.0,58060.599998730104,59030.0,59030.0,59030.0,0.0,4449,2100,2773,0,1,7502,6430,124,0,1196,0.000700664,1,7626,1196,6.698e-05,0.068830714,0,0,0,0,0,0,0.0,0.0,64,0.024991462,0,1,3906,2229,0,0,0,0,0,0,0,0,0,0,0,0,1677,21,23178,1.0545032950000002,0.058083854000000004,0,0,0,0.01134983099999996
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,1000.2817657832056,96772.0,95859.17999828939,96772.0,96772.0,96772.0,0.0,7447689,3743476,4518157,2304,1,9044,8316,136,0,864,0.000923522,1,9180,864,9.3847e-05,0.361439095,12,0,0,0,0,0,0.0,0.0,64,0.032143547,0,1,5988929,2419688,0,0,0,0,0,0,0,0,0,0,0,0,3569241,29,19960077,915.8205832640668,19.98673013200024,0,0,0,47.30708230800853
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,7.153317801654339,58537.0,57892.66276212371,58537.0,58537.0,58537.0,0.0,28056,13414,17370,0,1,10152,8721,144,3,1572,0.001067187,1,10296,1575,0.000112242,0.068264306,0,0,0,0,0,0,0.0,0.0,64,0.034117129,0,1,24047,12208,0,0,0,0,0,0,0,0,0,0,0,0,11839,33,110675,6.320148229999992,0.27128148500000027,0,0,0,0.15717242199999854
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,69999.92364,73682.0,73682.0,69999.92364,0.04997253549035051,4244172,940000,,,1,11324,4683,152,0,6793,0.000993645,1,11476,6793,0.000166411,0.149098151,0,,,,,,,,,0.040066731,,,,,,,,,,,,,,,,,,,,1671.133134,43.59552346,,,,36.07205423
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,131.37930894456804,108159.0,105050.5999992225,108159.0,108159.0,108159.0,0.0,1091155,422034,735342,1,1,2774,1991,76,1,858,0.000309281,1,2850,859,2.6256e-05,0.128196519,12,0,0,0,0,0,0.0,0.0,64,0.009479618,0,1,961379,632064,0,0,0,0,0,0,0,0,0,0,0,36122,293193,29,5939931,117.07628291000083,6.913701150000017,0,0,0,4.436167353000244
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,9265.17,9352.0,9352.0,9265.17,0.009284644995722832,5310638,2540000,,,1,18527,16612,194,1,2108,0.002099019,1,18721,2109,0.00017181,0.628672801,0,,,,,,,,,0.06813157,,,,,,,,,,,,,,,,,,,,1670.231272,49.44251281,,,,57.41824121
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,601.6837844997644,2323.0,2291.959999919687,2323.0,2323.0,2323.0,0.0,1179927,469127,752942,3,1,18720,16371,195,0,2544,0.002015079,1,18915,2544,0.000177964,0.512885189,12,0,0,0,0,0,0.0,0.0,64,0.06765928,0,1,1121838,707024,0,0,0,0,0,0,0,0,0,0,0,0,414814,37,5648023,568.7742006350077,16.498937516000037,0,0,0,10.306886899000508
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,0.14194570295512676,1211.0,1205.9499999855982,1211.0,1211.0,1211.0,0.0,108,42,70,26,1,4752,4629,99,29,178,0.000820686,1,4851,207,6.1599e-05,0.047058663,0,0,0,0,0,0,0.0,0.0,64,0.027927486,0,1,96,65,0,0,0,0,0,0,0,0,0,0,0,0,31,4,655,0.010435454,0.000487546,0,0,0,0.0003135700000000002
GAPMST-P32-LKH-9057b37891fb,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,0.16396335139870644,7910.0,7897.20107452616,7910.0,7910.0,7910.0,0.0,33,13,21,3,1,4850,4759,100,43,144,0.000543516,1,4950,187,3.8019e-05,0.054950315,0,0,0,0,0,0,0.0,0.0,64,0.017004595,0,1,27,19,0,0,0,0,0,0,0,0,0,0,0,0,8,9,186,0.003081867,0.000237168,0,0,0,0.00013012400000000002
