run_id,strategy,label,instance,source,status,observed_repeats,expected_repeats,successful_repeats,timeouts,errors,result,result_consistent,wall_seconds,root_lower_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,initial_tour_seconds,root_ascent_seconds,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,potential_update_seconds,potential_update_rebuild_seconds,replacement_seconds,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_total,search_node_potential_iterations,adaptive_clk_improvements,adaptive_clk_triggers,initial_clk_starts,initial_upper_bound,potential_update_gap_change_shallow_bypasses,root_candidate_compaction_calls,root_candidate_compaction_seconds,root_candidate_edges_after,root_candidate_edges_before,root_external_potential_replacements,root_external_potential_warm_starts,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_zero_violation,sibling_warm_accepted,sibling_warm_probes,sibling_warm_rejected
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroD100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,1,1,1,0,0,21294.0,True,0.3418211620301008,21141.459999730672,21294.0,21294.0,0.0,502.0,130.0,0.04985007,0.016867622,1.0,0.0,0.064353332,374.0,0.0,1.0,4850.0,4553.0,100.0,17.0,379.0,0.000517034,0.17413489700000007,0.009015904,0.0005765899999999997,64.0,456.0,456.0,0.0,6301.0,0.0,0.0,0.0,21294.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,kroE100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,1,1,1,0,0,22068.0,True,14.632016066461802,21799.409999721556,22068.0,22068.0,0.0,32765.0,9627.0,0.05111356,0.016804069,1.0,0.0,0.131408194,23229.0,71.0,1.0,4850.0,4394.0,100.0,5.0,551.0,0.000526557,13.502961782000124,0.6962716770000024,0.0978472289999998,64.0,30997.0,30997.0,0.0,464534.0,0.0,0.0,0.0,22068.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,lin105.tsp,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,1,1,1,0,0,14379.0,True,0.14598296768963337,14370.479999775862,14379.0,14379.0,0.0,4.0,1.0,0.067714458,0.017533007,1.0,0.0,0.045787046,3.0,3.0,1.0,5355.0,5319.0,105.0,87.0,39.0,0.000476483,0.000128679,0.0,5.957700000000002e-05,64.0,2.0,2.0,0.0,13.0,0.0,0.0,0.0,14379.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr107.tsp,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1,1,0,1,0,,True,1800.0,40065.34082,44303.0,40065.34082,0.09565174322280663,5575708.0,1410000.0,0.053783822,0.018213066,,,,,,1.0,5564.0,151.0,107.0,0.0,5520.0,0.000440871,1543.269035,205.4405595,12.31579245,,,,,,,,0.0,44303.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr124.tsp,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1,1,1,0,0,59030.0,True,1.6921665035188198,58060.599998730104,59030.0,59030.0,0.0,2156.0,750.0,0.065259209,0.024899002,1.0,0.0,0.088887773,1411.0,0.0,1.0,7502.0,6430.0,124.0,0.0,1196.0,0.00072477,1.3682785330000016,0.10540654299999992,0.005110849000000004,64.0,2005.0,2005.0,0.0,33037.0,0.0,0.0,0.0,59030.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr136.tsp,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,1,1,1,0,0,96772.0,True,677.0330251958221,95859.17999828939,96772.0,96772.0,0.0,877054.0,306306.0,0.361622285,0.032093558,1.0,0.0,0.226173623,575638.0,39.0,1.0,9044.0,8316.0,136.0,0.0,864.0,0.000914622,626.532523545995,39.09359025799939,5.652716741000215,64.0,770825.0,770825.0,0.0,14677268.0,0.0,0.0,12.0,96772.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr144.tsp,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,1,1,1,0,0,58537.0,True,4.492945561185479,57892.66276212371,58537.0,58537.0,0.0,4521.0,1572.0,0.066284795,0.033982063,1.0,0.0,0.187522763,2972.0,0.0,1.0,10152.0,8721.0,144.0,3.0,1572.0,0.001042194,3.82658225900001,0.29275781399999995,0.02472675600000002,64.0,4218.0,4218.0,0.0,74189.0,0.0,0.0,0.0,58537.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr152.tsp,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1,1,0,1,0,,True,1800.0,69999.92364,73682.0,69999.92364,0.04997253549035051,1043891.0,310000.0,0.146061076,0.041365563,,,,,,1.0,11324.0,4683.0,152.0,0.0,6793.0,0.000980644,1603.246439,155.9333272,7.741930962,,,,,,,,0.0,73682.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,pr76.tsp,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,1,1,1,0,0,108159.0,True,204.13128913380206,105050.5999992225,108159.0,108159.0,0.0,731879.0,217361.0,0.1299538,0.009621302,1.0,0.0,0.075496087,516560.0,0.0,1.0,2774.0,1991.0,76.0,1.0,858.0,0.000312744,181.28748082099563,16.748641041000155,2.8582351739999394,64.0,668488.0,668488.0,0.0,10089326.0,0.0,0.0,12.0,108159.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,qa194.tsp,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1,1,0,1,0,,True,1800.0,9265.17,9352.0,9265.17,0.009284644995722832,1304345.0,420000.0,0.620335568,0.068280705,,,,,,1.0,18527.0,16612.0,194.0,1.0,2108.0,0.002089333,1649.911303,99.5607052,12.05064226,,,,,,,,0.0,9352.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,rat195.tsp,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,1,1,1,0,0,2323.0,True,235.54291016049683,2291.959999919687,2323.0,2323.0,0.0,160402.0,49259.0,0.296513792,0.067768525,1.0,0.0,0.72469205,111828.0,0.0,1.0,18720.0,16371.0,195.0,0.0,2544.0,0.001999868,217.2631536199995,14.587733670000059,1.0433945100000006,64.0,154286.0,154286.0,0.0,2527203.0,0.0,0.0,0.0,2323.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,rat99.tsp,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,1,1,1,0,0,1211.0,True,0.13875790126621723,1205.9499999855982,1211.0,1211.0,0.0,39.0,15.0,0.043540966,0.015296469,1.0,0.0,0.047043702,24.0,4.0,1.0,4752.0,4629.0,99.0,29.0,178.0,0.000491831,0.007922535999999999,0.0008776830000000001,0.00014257,64.0,36.0,36.0,0.0,655.0,0.0,0.0,0.0,1211.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,rd100.tsp,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,1,1,1,0,0,7910.0,True,0.1564826425164938,7897.20107452616,7910.0,7910.0,0.0,21.0,6.0,0.056542494,0.016987486,1.0,0.0,0.064184541,15.0,1.0,1.0,4850.0,4759.0,100.0,43.0,144.0,0.000490159,0.0033930089999999998,0.00036689499999999995,0.00011539700000000003,64.0,17.0,17.0,0.0,214.0,0.0,0.0,0.0,7910.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,si175.tsp,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1,1,0,1,0,,True,1800.0,21373.58,21407.0,21373.58,0.0015611715793898376,2231099.0,670000.0,0.215037644,0.05261948,,,,,,1.0,15050.0,13917.0,175.0,12.0,1296.0,0.001555829,1657.344114,100.1369059,21.55020396,,,,,,,,0.0,21407.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,st70.tsp,/home/wj/code/TSP/data/classic/tsplib/st70.tsp,ok,1,1,1,0,0,675.0,True,0.10368119180202484,670.9399999952018,675.0,675.0,0.0,23.0,6.0,0.019493563,0.010526439,1.0,0.0,0.04005044,18.0,0.0,1.0,2345.0,2230.0,70.0,19.0,158.0,0.000333193,0.004033247999999999,0.00019309200000000001,0.000124709,64.0,22.0,22.0,0.0,348.0,0.0,0.0,0.0,675.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,swiss42.tsp,/home/wj/code/TSP/data/classic/tsplib/swiss42.tsp,ok,1,1,1,0,0,1273.0,True,0.05949313938617706,1271.9619537743815,1273.0,1273.0,0.0,3.0,1.0,0.003907663,0.00536124,1.0,0.0,0.017101992,2.0,0.0,1.0,819.0,812.0,42.0,35.0,14.0,0.000254413,8.401900000000001e-05,0.0,2.4371e-05,64.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,1273.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,u159.tsp,/home/wj/code/TSP/data/classic/tsplib/u159.tsp,ok,1,1,1,0,0,42080.0,True,1.1503790616989136,41924.95999885369,42080.0,42080.0,0.0,1259.0,398.0,0.193630644,0.043487364,1.0,0.0,0.078612911,864.0,12.0,1.0,12402.0,12066.0,159.0,19.0,471.0,0.001359151,0.7649477769999992,0.045113134000000034,0.006123769999999998,64.0,1183.0,1183.0,0.0,18640.0,0.0,0.0,0.0,42080.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,ulysses16.tsp,/home/wj/code/TSP/data/classic/tsplib/ulysses16.tsp,ok,1,1,1,0,0,6859.0,True,0.041930392384529114,6858.999999996325,6859.0,6859.0,0.0,1.0,0.0,0.000230462,2.2056e-05,1.0,0.0,0.004633775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,wi29.tsp,/home/wj/code/TSP/data/classic/national/wi29.tsp,ok,1,1,1,0,0,27603.0,True,0.03851763531565666,27602.999999952015,27603.0,27603.0,0.0,1.0,0.0,0.001227575,7.1929e-05,1.0,0.0,0.007626131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27603.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,CPHKMST-P32-LKH,xqf131.tsp,/home/wj/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,timeout,1,1,0,1,0,,True,1800.0,555.6016199,564.0,555.6016199,0.014890744858156123,2545163.0,780000.0,0.083248044,0.028780511,,,,,,1.0,8384.0,7201.0,131.0,2.0,1312.0,0.000907988,1647.765446,107.5124097,21.06705349,,,,,,,,0.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,att48.tsp,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,1,1,1,0,0,10628.0,True,0.17473682016134262,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,bayg29.tsp,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,1,1,1,0,0,1610.0,True,0.026271285489201546,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,bays29.tsp,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,1,1,1,0,0,2020.0,True,0.0815737135708332,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,berlin52.tsp,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,1,1,1,0,0,7542.0,True,0.08291673846542835,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,bier127.tsp,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,1,1,1,0,0,118282.0,True,0.25480145402252674,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,brazil58.tsp,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,1,1,1,0,0,25395.0,True,0.16930007748305798,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,brg180.tsp,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,1,1,1,0,0,1950.0,True,0.25083236396312714,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,burma14.tsp,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,1,1,1,0,0,3323.0,True,0.0754197146743536,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,ch130.tsp,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,1,1,1,0,0,6110.0,True,0.2463085763156414,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,ch150.tsp,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,1,1,1,0,0,6528.0,True,0.37030974961817265,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,d198.tsp,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,ok,1,1,1,0,0,15780.0,True,1.112527295947075,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,dantzig42.tsp,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,1,1,1,0,0,699.0,True,0.09257222339510918,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,dj38.tsp,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,1,1,1,0,0,6656.0,True,0.09064147062599659,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,eil101.tsp,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,1,1,1,0,0,629.0,True,0.09755861759185791,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,eil51.tsp,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,1,1,1,0,0,426.0,True,0.08281978406012058,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,eil76.tsp,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1,1,1,0,0,538.0,True,0.08318261057138443,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,fri26.tsp,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,1,1,1,0,0,937.0,True,0.07809801213443279,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr120.tsp,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,1,1,1,0,0,6942.0,True,0.20442232862114906,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr137.tsp,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,1,1,1,0,0,69853.0,True,0.4210209306329489,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr17.tsp,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,1,1,1,0,0,2085.0,True,0.0718403272330761,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr21.tsp,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,1,1,1,0,0,2707.0,True,0.064388832077384,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr24.tsp,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,1,1,1,0,0,1272.0,True,0.12356668338179588,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr48.tsp,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,1,1,1,0,0,5046.0,True,0.1891207918524742,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,gr96.tsp,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,1,1,1,0,0,55209.0,True,0.3470489773899317,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,hk48.tsp,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,1,1,1,0,0,11461.0,True,0.12282953597605228,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroA100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,1,1,1,0,0,21282.0,True,0.12527701072394848,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroA150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,1,1,1,0,0,26524.0,True,0.5462334491312504,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroB100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,1,1,1,0,0,22141.0,True,0.22524920850992203,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroB150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,ok,1,1,1,0,0,26130.0,True,0.49178634211421013,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroC100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,1,1,1,0,0,20749.0,True,0.15826366655528545,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroD100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,1,1,1,0,0,21294.0,True,0.15811583399772644,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,kroE100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,1,1,1,0,0,22068.0,True,0.28133106976747513,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,lin105.tsp,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,1,1,1,0,0,14379.0,True,0.09400177001953125,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,pr107.tsp,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,ok,1,1,1,0,0,44303.0,True,0.18780101090669632,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,pr124.tsp,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1,1,1,0,0,59030.0,True,0.4531365651637316,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,pr136.tsp,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,1,1,1,0,0,96772.0,True,0.5319807287305593,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,pr144.tsp,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,1,1,1,0,0,58537.0,True,0.2683415561914444,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,pr152.tsp,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,ok,1,1,1,0,0,73682.0,True,0.8837824426591396,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,pr76.tsp,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,1,1,1,0,0,108159.0,True,0.26409173011779785,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,qa194.tsp,/home/wj/code/TSP/data/classic/national/qa194.tsp,ok,1,1,1,0,0,9352.0,True,0.47296264581382275,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,rat195.tsp,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,1,1,1,0,0,2323.0,True,2.8689166828989983,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concorde-7c32cb4cd69e,Concorde,Concorde,rat99.tsp,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,1,1,1,0,0,1211.0,True,1.1448065228760242,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
