config,mode,gap_ratio,repeat,instance_name,instance,status,cost,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_potential_iterations,root_ascent_seconds,instance_wall_seconds
single,single,,3,kroD100.tsp,data/classic/tsplib/kroD100.tsp,ok,21811,21141.497531594749,21811,21811,21141.497531594749,0.03069563378136039,0.015888042000000002,1,0,0,388,0.056567583999999997,0.072800666
single,single,,3,kroE100.tsp,data/classic/tsplib/kroE100.tsp,ok,22597,21798.395755460664,22597,22597,21798.395755460664,0.035341162302046106,0.015243209000000001,1,0,0,591,0.082129750000000001,0.097722500000000004
single,single,,3,lin105.tsp,data/classic/tsplib/lin105.tsp,ok,14523,14370.499389782033,14523,14523,14370.499389782033,0.010500627295873224,0.019557542000000001,1,0,0,345,0.047960708999999997,0.067869499999999999
single,single,,3,pr107.tsp,data/classic/tsplib/pr107.tsp,ok,44303,39439.603513482449,44303,44303,39439.603513482449,0.10977578237405032,0.014340416,1,0,0,524,0.093289125000000001,0.107979875
single,single,,3,pr124.tsp,data/classic/tsplib/pr124.tsp,ok,59159,58067.492748859826,59159,59159,58067.492748859826,0.018450400634564039,0.020684292,1,0,0,370,0.077562666000000002,0.098725250000000001
single,single,,3,pr136.tsp,data/classic/tsplib/pr136.tsp,ok,100656,95327.533190416478,100656,100656,95327.533190416478,0.05293739875996982,0.040157334000000003,1,0,0,592,0.18806483299999999,0.22883045900000001
single,single,,3,pr144.tsp,data/classic/tsplib/pr144.tsp,ok,58537,58050.966881097163,58537,58537,58050.966881097163,0.0083030069682907669,0.025447541000000001,1,0,0,288,0.097260542000000005,0.123348708
single,single,,3,pr152.tsp,data/classic/tsplib/pr152.tsp,ok,74442,68056.891923902702,74442,74442,68056.891923902702,0.085772924909289089,0.045226666999999998,1,0,0,621,0.24518520899999999,0.29112325
single,single,,3,pr76.tsp,data/classic/tsplib/pr76.tsp,ok,109067,105119.98570260686,109067,109067,105119.98570260686,0.036188895792431591,0.0076967499999999996,1,0,0,342,0.021896833000000001,0.029813416999999998
single,single,,3,qa194.tsp,data/classic/national/qa194.tsp,ok,9695,9265.2477858561051,9695,9695,9265.2477858561051,0.044327201046301688,0.18588533400000001,1,0,0,617,0.41987287499999998,0.60705312499999997
single,single,,3,rat195.tsp,data/classic/tsplib/rat195.tsp,ok,2356,2293.7609553055195,2356,2356,2293.7609553055195,0.026417251568115672,0.093615249999999997,1,0,0,645,0.43032437499999998,0.52513054100000001
single,single,,3,rat99.tsp,data/classic/tsplib/rat99.tsp,ok,1224,1205.9998415063767,1224,1224,1205.9998415063767,0.014706011841195509,0.010432166999999999,1,0,0,495,0.054269790999999998,0.065033999999999995
single,single,,3,rd100.tsp,data/classic/tsplib/rd100.tsp,ok,8069,7899.1874798286681,8069,8069,7899.1874798286681,0.021045051452637492,0.018910916,1,0,0,523,0.074188417000000006,0.093461583000000001
single,single,,3,si175.tsp,data/classic/tsplib/si175.tsp,ok,21455,21367.295814485078,21455,21455,21367.295814485078,0.0040878203456034415,0.070763124999999996,1,0,0,329,0.17127358300000001,0.24437345899999999
single,single,,3,st70.tsp,data/classic/tsplib/st70.tsp,ok,685,670.99992999909693,685,685,670.99992999909693,0.020438058395478926,0.0054367089999999996,1,0,0,385,0.019578333,0.025190875000000001
single,single,,3,swiss42.tsp,data/classic/tsplib/swiss42.tsp,ok,1274,1271.9897885923313,1274,1274,1271.9897885923313,0.0015778739463647947,0.001542833,1,0,0,153,0.0026024580000000002,0.0043526670000000002
single,single,,3,u159.tsp,data/classic/tsplib/u159.tsp,ok,43135,41924.991047971162,43135,43135,41924.991047971162,0.028051673861802212,0.05538125,1,0,0,484,0.19497995900000001,0.2512315
single,single,,3,ulysses16.tsp,data/classic/tsplib/ulysses16.tsp,ok,6859,6858.9999999967931,6859,6859,6858.9999999967931,4.6754312851018297e-13,0.001160917,1,0,0,134,0.000219333,0.0014237919999999999
single,single,,3,wi29.tsp,data/classic/national/wi29.tsp,ok,27603,27602.999999943651,27603,27603,27602.999999943651,2.04139599837132e-12,0.0012232499999999999,1,0,0,71,0.00064716700000000003,0.0019224999999999999
single,single,,3,xqf131.tsp,data/classic/vlsi/vlsi/xqf131.tsp,ok,582,555.94834074195433,582,582,555.94834074195433,0.044762301130662673,0.026953667000000001,1,0,0,577,0.146407167,0.17392308400000001
triple,triple,,1,att48.tsp,data/classic/tsplib/att48.tsp,ok,10648,10599.68823369806,10648,10648,10599.68823369806,0.0045371681350432217,0.012908207999999999,3,0,0,214,0.0057321250000000002,0.018775291999999999
triple,triple,,1,bayg29.tsp,data/classic/tsplib/bayg29.tsp,ok,1610,1607.9853691203934,1610,1610,1607.9853691203934,0.001251323527705936,0.0047901250000000001,3,0,0,137,0.00091058399999999998,0.0057852909999999997
triple,triple,,1,bays29.tsp,data/classic/tsplib/bays29.tsp,ok,2020,2013.3953357260446,2020,2020,2013.3953357260446,0.0032696357791858663,0.0067538329999999999,3,0,0,125,0.00093370900000000001,0.0078047500000000001
triple,triple,,1,berlin52.tsp,data/classic/tsplib/berlin52.tsp,ok,7542,7541.9999999735055,7542,7542,7541.9999999735055,3.5129263003642498e-12,0.010795709000000001,3,0,0,57,0.0024350410000000002,0.013338875
triple,triple,,1,bier127.tsp,data/classic/tsplib/bier127.tsp,ok,119783,117430.98452367027,119783,119783,117430.98452367027,0.019635636745863206,0.064536958000000005,3,0,0,443,0.11728225,0.18236891699999999
triple,triple,,1,brazil58.tsp,data/classic/tsplib/brazil58.tsp,ok,25395,25316.887550529744,25395,25395,25316.887550529744,0.003075898778116017,0.016566917,3,0,0,220,0.0092251250000000007,0.026072708
triple,triple,,1,brg180.tsp,data/classic/tsplib/brg180.tsp,ok,1960,1949.2773311365436,1960,1960,1949.2773311365436,0.0054707494201308264,0.031469499999999997,3,0,0,334,0.15628220800000001,0.19072829099999999
triple,triple,,1,burma14.tsp,data/classic/tsplib/burma14.tsp,ok,3323,3322.999999998799,3323,3323,3322.999999998799,3.6141671793293762e-13,0.001692334,3,0,0,28,4.9458e-05,0.0017769159999999999
triple,triple,,1,ch130.tsp,data/classic/tsplib/ch130.tsp,ok,6198,6074.8655218289859,6198,6198,6074.8655218289859,0.019866808352858027,0.063761333000000003,3,0,0,548,0.15255395799999999,0.21695420800000001
triple,triple,,1,ch150.tsp,data/classic/tsplib/ch150.tsp,ok,6617,6488.9821438243325,6617,6617,6488.9821438243325,0.019346812177069288,0.071164583000000003,3,0,0,600,0.24337604099999999,0.31534829199999997
triple,triple,,1,d198.tsp,data/classic/tsplib/d198.tsp,ok,15921,14540.351680368885,15921,15921,14540.351680368885,0.086718693526230434,0.17944670800000001,3,0,0,694,0.50876787499999998,0.68955620900000003
triple,triple,,1,dantzig42.tsp,data/classic/tsplib/dantzig42.tsp,ok,699,696.95338306543158,699,699,696.95338306543158,0.0029279212225585397,0.00769025,3,0,0,225,0.0037057499999999998,0.011555582999999999
triple,triple,,1,dj38.tsp,data/classic/national/dj38.tsp,ok,6656,6655.9999999809961,6656,6656,6655.9999999809961,2.8551520122514027e-12,0.0071488749999999998,3,0,0,43,0.00075425000000000004,0.0079757500000000002
triple,triple,,1,eil101.tsp,data/classic/tsplib/eil101.tsp,ok,638,627.33622859762909,638,638,627.33622859762909,0.016714375238825883,0.029578457999999998,3,0,0,567,0.073626625000000001,0.103544417
triple,triple,,1,eil51.tsp,data/classic/tsplib/eil51.tsp,ok,427,422.49983691886655,427,427,422.49983691886655,0.010539023609211828,0.0067833340000000002,3,0,0,521,0.012183332999999999,0.019073125
triple,triple,,1,eil76.tsp,data/classic/tsplib/eil76.tsp,ok,547,536.99995254168448,547,547,536.99995254168448,0.018281622410083218,0.015427540999999999,3,0,0,424,0.025041666000000001,0.040676667
triple,triple,,1,fri26.tsp,data/classic/tsplib/fri26.tsp,ok,937,936.99999999893805,937,937,936.99999999893805,1.1333497877882768e-12,0.0059446660000000004,3,0,0,52,0.00033304199999999997,0.0063467089999999999
triple,triple,,1,gr120.tsp,data/classic/tsplib/gr120.tsp,ok,7057,6911.247844112143,7057,7057,6911.247844112143,0.020653557586489592,0.059162167000000002,3,0,0,516,0.116864792,0.17716295800000001
triple,triple,,1,gr137.tsp,data/classic/tsplib/gr137.tsp,ok,70368,69103.510529515072,70368,70368,69103.510529515072,0.017969666190383819,0.069163000000000002,3,0,0,592,0.16619545799999999,0.23618229199999999
triple,triple,,1,gr17.tsp,data/classic/tsplib/gr17.tsp,ok,2085,2084.9999999989241,2085,2085,2084.9999999989241,5.1603464373974782e-13,0.0045854169999999996,3,0,0,121,0.000202666,0.004833291
triple,triple,,1,gr21.tsp,data/classic/tsplib/gr21.tsp,ok,2707,2706.9999999976822,2707,2707,2706.9999999976822,8.5624205669313169e-13,0.0016485,3,0,0,29,0.000128083,0.001834125
triple,triple,,1,gr24.tsp,data/classic/tsplib/gr24.tsp,ok,1272,1271.9995357693901,1272,1272,1271.9995357693901,3.6496117126599589e-07,0.0041097920000000001,3,0,0,122,0.00050645900000000001,0.0046775829999999999
triple,triple,,1,gr48.tsp,data/classic/tsplib/gr48.tsp,ok,5046,4958.9994271644737,5046,5046,4958.9994271644737,0.017241492833041286,0.0099255420000000007,3,0,0,318,0.005979542,0.016105042
triple,triple,,1,gr96.tsp,data/classic/tsplib/gr96.tsp,ok,55411,54569.495618557943,55411,55411,54569.495618557943,0.015186594384545612,0.028691958,3,0,0,371,0.040059875000000002,0.069146291999999998
triple,triple,,1,hk48.tsp,data/classic/tsplib/hk48.tsp,ok,11470,11443.03742578926,11470,11470,11443.03742578926,0.0023507039416512691,0.0096917089999999997,3,0,0,162,0.0039883330000000002,0.013881875
triple,triple,,1,kroA100.tsp,data/classic/tsplib/kroA100.tsp,ok,21689,20936.495650387562,21689,21689,20936.495650387562,0.034695207230044635,0.032002250000000003,3,0,0,391,0.057013666999999997,0.089364917000000002
triple,triple,,1,kroA150.tsp,data/classic/tsplib/kroA150.tsp,ok,26816,26296.059282328926,26816,26816,26296.059282328926,0.019389197407185033,0.096745458000000006,3,0,0,602,0.257727125,0.35521554100000002
triple,triple,,1,kroB100.tsp,data/classic/tsplib/kroB100.tsp,ok,22327,21833.996392950492,22327,22327,21833.996392950492,0.0220810501656966,0.035132707999999999,3,0,0,397,0.057668584000000002,0.093151790999999998
triple,triple,,1,kroB150.tsp,data/classic/tsplib/kroB150.tsp,ok,26396,25732.495543736655,26396,26396,25732.495543736655,0.025136553124084891,0.11592395899999999,3,0,0,431,0.17897966600000001,0.295670875
triple,triple,,1,kroC100.tsp,data/classic/tsplib/kroC100.tsp,ok,20965,20472.496949803051,20965,20965,20472.496949803051,0.023491678998185005,0.029085125,3,0,0,354,0.050230292000000003,0.079691625000000002
triple,triple,,1,kroD100.tsp,data/classic/tsplib/kroD100.tsp,ok,21762,21141.497898571146,21762,21762,21141.497898571146,0.028513100883597743,0.033157499999999999,3,0,0,400,0.053095999999999997,0.086590625000000004
triple,triple,,1,kroE100.tsp,data/classic/tsplib/kroE100.tsp,ok,22213,21799.499477304089,22213,22213,21799.499477304089,0.018615248849588577,0.030356749999999998,3,0,0,484,0.067033250000000003,0.0977325
triple,triple,,1,lin105.tsp,data/classic/tsplib/lin105.tsp,ok,14523,14370.499389782033,14523,14523,14370.499389782033,0.010500627295873224,0.036077207999999999,3,0,0,345,0.048058166999999999,0.084504834000000001
triple,triple,,1,pr107.tsp,data/classic/tsplib/pr107.tsp,ok,44303,39439.603513482449,44303,44303,39439.603513482449,0.10977578237405032,0.032722291000000001,3,0,0,524,0.094356290999999995,0.127444417
triple,triple,,1,pr124.tsp,data/classic/tsplib/pr124.tsp,ok,59159,58067.492748859826,59159,59159,58067.492748859826,0.018450400634564039,0.036883875000000003,3,0,0,370,0.078786999999999996,0.116172417
triple,triple,,1,pr136.tsp,data/classic/tsplib/pr136.tsp,ok,99244,95267.489492485111,99244,99244,95267.489492485111,0.040068019301064947,0.063305500000000001,3,0,0,592,0.183299833,0.24721020799999999
triple,triple,,1,pr144.tsp,data/classic/tsplib/pr144.tsp,ok,58537,58050.966881097163,58537,58537,58050.966881097163,0.0083030069682907669,0.054575917000000002,3,0,0,288,0.100514167,0.15574908400000001
triple,triple,,1,pr152.tsp,data/classic/tsplib/pr152.tsp,ok,74442,68056.891923902702,74442,74442,68056.891923902702,0.085772924909289089,0.068052541999999994,3,0,0,621,0.25241395799999999,0.32121508399999998
triple,triple,,1,pr76.tsp,data/classic/tsplib/pr76.tsp,ok,109067,105119.98570260686,109067,109067,105119.98570260686,0.036188895792431591,0.021284041,3,0,0,342,0.022592833,0.044087791000000001
triple,triple,,1,qa194.tsp,data/classic/national/qa194.tsp,ok,9695,9265.2477858561051,9695,9695,9265.2477858561051,0.044327201046301688,0.24019062499999999,3,0,0,617,0.415490792,0.65697024999999998
triple,triple,,1,rat195.tsp,data/classic/tsplib/rat195.tsp,ok,2356,2293.7609553055195,2356,2356,2293.7609553055195,0.026417251568115672,0.1170805,3,0,0,645,0.43815545900000002,0.55643558400000004
triple,triple,,1,rat99.tsp,data/classic/tsplib/rat99.tsp,ok,1222,1205.9999168569946,1222,1222,1205.9999168569946,0.01309335772750036,0.022734500000000001,3,0,0,495,0.055844958,0.078882458000000003
triple,triple,,1,rd100.tsp,data/classic/tsplib/rd100.tsp,ok,8051,7899.3259510206526,8051,8051,7899.3259510206526,0.01883915649973263,0.031870000000000002,3,0,0,523,0.077389374999999996,0.10961525
triple,triple,,1,si175.tsp,data/classic/tsplib/si175.tsp,ok,21455,21367.295814485078,21455,21455,21367.295814485078,0.0040878203456034415,0.099857500000000002,3,0,0,329,0.17206712499999999,0.27425470899999999
triple,triple,,1,st70.tsp,data/classic/tsplib/st70.tsp,ok,682,670.99993219536304,682,682,670.99993219536304,0.016129131678353309,0.015013416,3,0,0,394,0.020033916999999998,0.035214542000000001
triple,triple,,1,swiss42.tsp,data/classic/tsplib/swiss42.tsp,ok,1273,1271.9970529901577,1273,1273,1271.9970529901577,0.00078786096609762251,0.0048958750000000001,3,0,0,153,0.0024045410000000001,0.0075057919999999998
triple,triple,,1,u159.tsp,data/classic/tsplib/u159.tsp,ok,42705,41924.99653761345,42705,42705,41924.99653761345,0.0182649212594907,0.069981208000000003,3,0,0,470,0.18491254200000001,0.25572504200000001
triple,triple,,1,ulysses16.tsp,data/classic/tsplib/ulysses16.tsp,ok,6859,6858.9999999967931,6859,6859,6858.9999999967931,4.6754312851018297e-13,0.0054920419999999999,3,0,0,134,0.00022820800000000001,0.0057539590000000003
triple,triple,,1,wi29.tsp,data/classic/national/wi29.tsp,ok,27603,27602.999999943651,27603,27603,27602.999999943651,2.04139599837132e-12,0.0052157499999999999,3,0,0,71,0.00065420799999999998,0.0059259580000000003
triple,triple,,1,xqf131.tsp,data/classic/vlsi/vlsi/xqf131.tsp,ok,579,555.84186399071086,579,579,555.84186399071086,0.039996780672347389,0.047120834,3,0,0,588,0.15982437499999999,0.20752279200000001
triple,triple,,2,att48.tsp,data/classic/tsplib/att48.tsp,ok,10648,10599.68823369806,10648,10648,10599.68823369806,0.0045371681350432217,0.013072333,3,0,0,214,0.0054904159999999997,0.018682500000000001
triple,triple,,2,bayg29.tsp,data/classic/tsplib/bayg29.tsp,ok,1610,1607.9853691203934,1610,1610,1607.9853691203934,0.001251323527705936,0.004756583,3,0,0,137,0.00086345900000000001,0.0057207919999999997
triple,triple,,2,bays29.tsp,data/classic/tsplib/bays29.tsp,ok,2020,2013.3953357260446,2020,2020,2013.3953357260446,0.0032696357791858663,0.0069008749999999999,3,0,0,125,0.00089554100000000002,0.0079139999999999992
triple,triple,,2,berlin52.tsp,data/classic/tsplib/berlin52.tsp,ok,7542,7541.9999999735055,7542,7542,7541.9999999735055,3.5129263003642498e-12,0.010970542,3,0,0,57,0.0022859159999999998,0.013370458
triple,triple,,2,bier127.tsp,data/classic/tsplib/bier127.tsp,ok,119783,117430.98452367027,119783,119783,117430.98452367027,0.019635636745863206,0.065306291000000002,3,0,0,443,0.11603216600000001,0.18192308300000001
triple,triple,,2,brazil58.tsp,data/classic/tsplib/brazil58.tsp,ok,25395,25316.887550529744,25395,25395,25316.887550529744,0.003075898778116017,0.016748916999999999,3,0,0,220,0.0095151660000000002,0.026541708000000001
triple,triple,,2,brg180.tsp,data/classic/tsplib/brg180.tsp,ok,1960,1949.2773311365436,1960,1960,1949.2773311365436,0.0054707494201308264,0.031707582999999998,3,0,0,334,0.15399516699999999,0.18860895799999999
triple,triple,,2,burma14.tsp,data/classic/tsplib/burma14.tsp,ok,3323,3322.999999998799,3323,3323,3322.999999998799,3.6141671793293762e-13,0.0016471669999999999,3,0,0,28,4.8458000000000003e-05,0.0017307920000000001
triple,triple,,2,ch130.tsp,data/classic/tsplib/ch130.tsp,ok,6198,6074.8655218289859,6198,6198,6074.8655218289859,0.019866808352858027,0.064445666999999998,3,0,0,548,0.151740291,0.216812958
triple,triple,,2,ch150.tsp,data/classic/tsplib/ch150.tsp,ok,6617,6488.9821438243325,6617,6617,6488.9821438243325,0.019346812177069288,0.071497500000000005,3,0,0,600,0.24353762500000001,0.31585916600000002
triple,triple,,2,d198.tsp,data/classic/tsplib/d198.tsp,ok,15921,14540.351680368885,15921,15921,14540.351680368885,0.086718693526230434,0.17962287499999999,3,0,0,694,0.52597262499999997,0.70694274999999995
triple,triple,,2,dantzig42.tsp,data/classic/tsplib/dantzig42.tsp,ok,699,696.95338306543158,699,699,696.95338306543158,0.0029279212225585397,0.0075944589999999996,3,0,0,225,0.0039748750000000001,0.011724375
triple,triple,,2,dj38.tsp,data/classic/national/dj38.tsp,ok,6656,6655.9999999809961,6656,6656,6655.9999999809961,2.8551520122514027e-12,0.0072155839999999997,3,0,0,43,0.00081174999999999997,0.0081074589999999992
triple,triple,,2,eil101.tsp,data/classic/tsplib/eil101.tsp,ok,638,627.33622859762909,638,638,627.33622859762909,0.016714375238825883,0.028931667000000001,3,0,0,567,0.073603957999999997,0.10288254099999999
triple,triple,,2,eil51.tsp,data/classic/tsplib/eil51.tsp,ok,427,422.49983691886655,427,427,422.49983691886655,0.010539023609211828,0.0068449579999999999,3,0,0,521,0.012575625,0.019520249999999999
triple,triple,,2,eil76.tsp,data/classic/tsplib/eil76.tsp,ok,547,536.99995254168448,547,547,536.99995254168448,0.018281622410083218,0.015683041000000002,3,0,0,424,0.025240458,0.041132957999999997
triple,triple,,2,fri26.tsp,data/classic/tsplib/fri26.tsp,ok,937,936.99999999893805,937,937,936.99999999893805,1.1333497877882768e-12,0.0057857500000000001,3,0,0,52,0.00034195800000000001,0.0061957080000000003
triple,triple,,2,gr120.tsp,data/classic/tsplib/gr120.tsp,ok,7057,6911.247844112143,7057,7057,6911.247844112143,0.020653557586489592,0.059310666999999997,3,0,0,516,0.11912033299999999,0.17953904100000001
triple,triple,,2,gr137.tsp,data/classic/tsplib/gr137.tsp,ok,70368,69103.510529515072,70368,70368,69103.510529515072,0.017969666190383819,0.068448582999999993,3,0,0,592,0.17171091699999999,0.24100054100000001
triple,triple,,2,gr17.tsp,data/classic/tsplib/gr17.tsp,ok,2085,2084.9999999989241,2085,2085,2084.9999999989241,5.1603464373974782e-13,0.0044537919999999998,3,0,0,121,0.000215959,0.004715833
triple,triple,,2,gr21.tsp,data/classic/tsplib/gr21.tsp,ok,2707,2706.9999999976822,2707,2707,2706.9999999976822,8.5624205669313169e-13,0.001753416,3,0,0,29,0.000127334,0.001936917
triple,triple,,2,gr24.tsp,data/classic/tsplib/gr24.tsp,ok,1272,1271.9995357693901,1272,1272,1271.9995357693901,3.6496117126599589e-07,0.0039170419999999999,3,0,0,122,0.00046783399999999998,0.0044415829999999998
triple,triple,,2,gr48.tsp,data/classic/tsplib/gr48.tsp,ok,5046,4958.9994271644737,5046,5046,4958.9994271644737,0.017241492833041286,0.0098786670000000007,3,0,0,318,0.0060919579999999997,0.016174375000000001
triple,triple,,2,gr96.tsp,data/classic/tsplib/gr96.tsp,ok,55411,54569.495618557943,55411,55411,54569.495618557943,0.015186594384545612,0.028355499999999999,3,0,0,371,0.040461749999999998,0.069221000000000005
triple,triple,,2,hk48.tsp,data/classic/tsplib/hk48.tsp,ok,11470,11443.03742578926,11470,11470,11443.03742578926,0.0023507039416512691,0.0097027080000000009,3,0,0,162,0.004013333,0.013908167000000001
triple,triple,,2,kroA100.tsp,data/classic/tsplib/kroA100.tsp,ok,21689,20936.495650387562,21689,21689,20936.495650387562,0.034695207230044635,0.032779542000000002,3,0,0,391,0.057465875,0.090603249999999996
triple,triple,,2,kroA150.tsp,data/classic/tsplib/kroA150.tsp,ok,26816,26296.059282328926,26816,26816,26296.059282328926,0.019389197407185033,0.097147999999999998,3,0,0,602,0.248739291,0.34666012499999999
triple,triple,,2,kroB100.tsp,data/classic/tsplib/kroB100.tsp,ok,22327,21833.996392950492,22327,22327,21833.996392950492,0.0220810501656966,0.035991166999999998,3,0,0,397,0.054053083000000002,0.090378916000000004
triple,triple,,2,kroB150.tsp,data/classic/tsplib/kroB150.tsp,ok,26396,25732.495543736655,26396,26396,25732.495543736655,0.025136553124084891,0.11604012499999999,3,0,0,431,0.17577220900000001,0.292580167
triple,triple,,2,kroC100.tsp,data/classic/tsplib/kroC100.tsp,ok,20965,20472.496949803051,20965,20965,20472.496949803051,0.023491678998185005,0.029527749999999998,3,0,0,354,0.047935749999999999,0.077813750000000001
triple,triple,,2,kroD100.tsp,data/classic/tsplib/kroD100.tsp,ok,21762,21141.497898571146,21762,21762,21141.497898571146,0.028513100883597743,0.033070416999999998,3,0,0,400,0.053599833,0.087007374999999998
triple,triple,,2,kroE100.tsp,data/classic/tsplib/kroE100.tsp,ok,22213,21799.499477304089,22213,22213,21799.499477304089,0.018615248849588577,0.030235125000000002,3,0,0,484,0.070390084000000006,0.100948333
triple,triple,,2,lin105.tsp,data/classic/tsplib/lin105.tsp,ok,14523,14370.499389782033,14523,14523,14370.499389782033,0.010500627295873224,0.036048917,3,0,0,345,0.053560083000000001,0.089964500000000003
triple,triple,,2,pr107.tsp,data/classic/tsplib/pr107.tsp,ok,44303,39439.603513482449,44303,44303,39439.603513482449,0.10977578237405032,0.032882416999999997,3,0,0,524,0.095164333000000004,0.12843004099999999
triple,triple,,2,pr124.tsp,data/classic/tsplib/pr124.tsp,ok,59159,58067.492748859826,59159,59159,58067.492748859826,0.018450400634564039,0.036731041999999998,3,0,0,370,0.079460832999999995,0.116714584
triple,triple,,2,pr136.tsp,data/classic/tsplib/pr136.tsp,ok,99244,95267.489492485111,99244,99244,95267.489492485111,0.040068019301064947,0.063249250000000007,3,0,0,592,0.183110042,0.24697450000000001
triple,triple,,2,pr144.tsp,data/classic/tsplib/pr144.tsp,ok,58537,58050.966881097163,58537,58537,58050.966881097163,0.0083030069682907669,0.054000166000000002,3,0,0,288,0.097543791000000005,0.152197833
triple,triple,,2,pr152.tsp,data/classic/tsplib/pr152.tsp,ok,74442,68056.891923902702,74442,74442,68056.891923902702,0.085772924909289089,0.068656624999999999,3,0,0,621,0.247697583,0.317090125
triple,triple,,2,pr76.tsp,data/classic/tsplib/pr76.tsp,ok,109067,105119.98570260686,109067,109067,105119.98570260686,0.036188895792431591,0.021216708000000001,3,0,0,342,0.022641624999999999,0.0440645
triple,triple,,2,qa194.tsp,data/classic/national/qa194.tsp,ok,9695,9265.2477858561051,9695,9695,9265.2477858561051,0.044327201046301688,0.24272429100000001,3,0,0,617,0.42473450000000001,0.66875337499999998
triple,triple,,2,rat195.tsp,data/classic/tsplib/rat195.tsp,ok,2356,2293.7609553055195,2356,2356,2293.7609553055195,0.026417251568115672,0.117544833,3,0,0,645,0.43516070899999998,0.55399433300000001
triple,triple,,2,rat99.tsp,data/classic/tsplib/rat99.tsp,ok,1222,1205.9999168569946,1222,1222,1205.9999168569946,0.01309335772750036,0.022813083000000001,3,0,0,495,0.057147542000000003,0.080296708999999994
triple,triple,,2,rd100.tsp,data/classic/tsplib/rd100.tsp,ok,8051,7899.3259510206526,8051,8051,7899.3259510206526,0.01883915649973263,0.032006416000000003,3,0,0,523,0.080583040999999994,0.112950208
triple,triple,,2,si175.tsp,data/classic/tsplib/si175.tsp,ok,21455,21367.295814485078,21455,21455,21367.295814485078,0.0040878203456034415,0.10061091699999999,3,0,0,329,0.17436004199999999,0.27731329199999999
triple,triple,,2,st70.tsp,data/classic/tsplib/st70.tsp,ok,682,670.99993219536304,682,682,670.99993219536304,0.016129131678353309,0.015386333,3,0,0,394,0.019605250000000001,0.035177041999999999
triple,triple,,2,swiss42.tsp,data/classic/tsplib/swiss42.tsp,ok,1273,1271.9970529901577,1273,1273,1271.9970529901577,0.00078786096609762251,0.0050482089999999997,3,0,0,153,0.002252291,0.0075082079999999997
triple,triple,,2,u159.tsp,data/classic/tsplib/u159.tsp,ok,42705,41924.99653761345,42705,42705,41924.99653761345,0.0182649212594907,0.070244917000000004,3,0,0,470,0.19386566699999999,0.26495658300000002
triple,triple,,2,ulysses16.tsp,data/classic/tsplib/ulysses16.tsp,ok,6859,6858.9999999967931,6859,6859,6858.9999999967931,4.6754312851018297e-13,0.0054259579999999998,3,0,0,134,0.000224291,0.0056826250000000002
triple,triple,,2,wi29.tsp,data/classic/national/wi29.tsp,ok,27603,27602.999999943651,27603,27603,27602.999999943651,2.04139599837132e-12,0.0051446249999999999,3,0,0,71,0.00068824999999999995,0.0058846669999999997
triple,triple,,2,xqf131.tsp,data/classic/vlsi/vlsi/xqf131.tsp,ok,579,555.84186399071086,579,579,555.84186399071086,0.039996780672347389,0.048037749999999997,3,0,0,588,0.16014125000000001,0.20881512499999999
triple,triple,,3,att48.tsp,data/classic/tsplib/att48.tsp,ok,10648,10599.68823369806,10648,10648,10599.68823369806,0.0045371681350432217,0.013334583000000001,3,0,0,214,0.0057994170000000003,0.019261958999999999
triple,triple,,3,bayg29.tsp,data/classic/tsplib/bayg29.tsp,ok,1610,1607.9853691203934,1610,1610,1607.9853691203934,0.001251323527705936,0.0049639580000000001,3,0,0,137,0.00087870799999999996,0.0059258749999999997
triple,triple,,3,bays29.tsp,data/classic/tsplib/bays29.tsp,ok,2020,2013.3953357260446,2020,2020,2013.3953357260446,0.0032696357791858663,0.0069559169999999998,3,0,0,125,0.00090566699999999997,0.0079757500000000002
triple,triple,,3,berlin52.tsp,data/classic/tsplib/berlin52.tsp,ok,7542,7541.9999999735055,7542,7542,7541.9999999735055,3.5129263003642498e-12,0.011111708,3,0,0,57,0.0024007920000000001,0.013632999999999999
triple,triple,,3,bier127.tsp,data/classic/tsplib/bier127.tsp,ok,119783,117430.98452367027,119783,119783,117430.98452367027,0.019635636745863206,0.066222375,3,0,0,443,0.119464416,0.18624825
triple,triple,,3,brazil58.tsp,data/classic/tsplib/brazil58.tsp,ok,25395,25316.887550529744,25395,25395,25316.887550529744,0.003075898778116017,0.016614958999999999,3,0,0,220,0.0095055829999999997,0.026390166999999999
triple,triple,,3,brg180.tsp,data/classic/tsplib/brg180.tsp,ok,1960,1949.2773311365436,1960,1960,1949.2773311365436,0.0054707494201308264,0.031374125000000003,3,0,0,334,0.15278408399999999,0.18709083300000001
triple,triple,,3,burma14.tsp,data/classic/tsplib/burma14.tsp,ok,3323,3322.999999998799,3323,3323,3322.999999998799,3.6141671793293762e-13,0.0017288749999999999,3,0,0,28,4.8208000000000003e-05,0.001809459
triple,triple,,3,ch130.tsp,data/classic/tsplib/ch130.tsp,ok,6198,6074.8655218289859,6198,6198,6074.8655218289859,0.019866808352858027,0.063846749999999994,3,0,0,548,0.152524667,0.21701395900000001
