run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14572.88,15780.0,15780.0,14572.88,0.0764968314321927,4783313,1790000,,,1,19305,1075,198,0,18428,0.001703643,1,19503,18428,0.000369885,0.448185991,0,,,,,,,,,0.068842403,,,1,0,0.887823,,,,,,,,,,,,,,,,1549.228226,135.9688191,,,,69.04717301
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.06604014337062836,699.0,696.959999997658,699.0,699.0,699.0,0.0,9,2,7,3,1,819,796,42,27,35,0.000261739,1,861,62,2.9644e-05,0.004609658,0,0,0,0,0,0,0.0,0.0,64,0.00585232,0,1,1,0,0.012600256,7,7,0,0,0,0,0,0,0,0,0,0,0,7,54,0.000257223,3.5687e-05,0,0,0,4.833500000000001e-05
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.05340779758989811,6656.0,6655.999999981781,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.001430023,0,0,0,0,0,0,0.0,0.0,1,5.4223e-05,0,1,1,0,0.009760693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.17826584726572037,629.0,627.3329762117957,629.0,629.0,629.0,0.0,398,233,213,457,1,4949,4875,101,47,123,0.000524757,1,5050,170,4.0316e-05,0.049251153,0,0,0,0,0,0,0.0,0.0,64,0.016966762,0,1,1,0,0.050040606,337,109,0,0,0,0,0,0,0,0,0,0,228,7,1145,0.012621135999999998,0.0,0,0,0,0.0007197470000000002
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.09272829070687294,426.0,422.4399999987474,426.0,426.0,426.0,0.0,224,96,133,29,1,1224,1159,51,7,109,0.000263667,1,1275,116,2.1691e-05,0.007853098,0,0,0,0,0,0,0.0,0.0,64,0.008440625,0,1,1,0,0.026766276,205,126,0,0,0,0,0,0,0,0,0,0,79,6,1176,0.011137903999999999,0.000337273,0,0,0,0.00019335699999999996
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.09345978125929832,538.0,536.969999996869,538.0,538.0,538.0,0.0,5,2,3,6,1,2774,2755,76,61,31,0.000259271,1,2850,92,2.8724e-05,0.022026636,0,0,0,0,0,0,0.0,0.0,64,0.01114286,0,1,1,0,0.040063769,4,4,0,0,0,0,0,0,0,0,0,0,0,4,45,0.00011999899999999999,2.6877e-05,0,0,0,3.3214e-05
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.014749551191926003,937.0,936.9999999984229,937.0,937.0,937.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.00030453,0,0,0,0,0,0,0.0,0.0,15,0.0001497,0,1,1,0,0.0093686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,1.609672563150525,6942.0,6909.959999893309,6942.0,6942.0,6942.0,0.0,12545,5248,7909,86,1,7020,6727,120,13,397,0.000706607,1,7140,410,5.6365e-05,0.107260782,0,0,0,0,0,0,0.0,0.0,64,0.025094334,0,1,1,0,0.053940451,11124,6322,0,0,0,0,0,0,0,0,0,0,4802,41,47017,1.3419365620000046,0.033217993,0,0,0,0.013242346999999948
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,3.323842642828822,69853.0,69113.08999838053,69853.0,69853.0,69853.0,0.0,16057,7265,10179,0,1,9179,8325,137,3,988,0.001004895,1,9316,991,8.903e-05,0.155021634,0,0,0,0,0,0,0.0,0.0,64,0.031121524,0,1,1,0,0.080166882,13676,7574,0,0,0,0,0,0,0,0,0,0,6102,12,70967,2.742199453000019,0.14735900600000007,0,0,0,0.09194823999999935
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.028386633843183517,2085.0,2084.999999998326,2085.0,2085.0,2085.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,7.2941e-05,0,0,0,0,0,0,0.0,0.0,1,8.3e-06,0,1,1,0,0.004220817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
